timestamp,arm1_px,arm1_py,arm1_pz,arm1_qw,arm1_qx,arm1_qy,arm1_qz,arm1_gripper
1760941162413,0.274485,0.262115,1.099726,0.74629,0.02314,-0.644526,0.164624,1
1760941162429,0.274724,0.262152,1.099695,0.791573,0.241901,-0.523522,0.202042,1
1760941162449,0.275024,0.262927,1.099882,0.749508,0.032433,-0.644115,0.149337,1
1760941162465,0.275457,0.263147,1.100037,0.780065,0.242416,-0.524699,0.239632,1
1760941162481,0.275652,0.263329,1.100223,0.779943,0.232647,-0.531036,0.235722,1
1760941162497,0.275891,0.263367,1.100192,0.762488,0.225571,-0.546201,0.263428,1
1760941162513,0.27615,0.264012,1.100488,0.765136,0.212574,-0.549157,0.260394,1
1760941162529,0.27615,0.264012,1.100488,0.785442,0.22828,-0.538843,0.201537,1
1760941162549,0.276345,0.264195,1.100674,0.78258,0.222333,-0.545738,0.200764,1
1760941162565,0.27638,0.264303,1.100208,0.765979,0.228054,-0.547217,0.248639,1
1760941162581,0.276453,0.263899,1.100068,0.756254,0.23524,-0.552832,0.259072,1
1760941162597,0.276453,0.263899,1.100068,0.775368,0.242328,-0.538671,0.223417,1
1760941162613,0.276712,0.264544,1.100364,0.769913,0.225076,-0.547694,0.23792,1
1760941162629,0.276768,0.264735,1.100199,0.812039,0.197236,-0.535009,0.12432,1
1760941162649,0.276486,0.264827,1.100062,0.807464,0.204678,-0.535996,0.137172,1
1760941162665,0.276486,0.264827,1.100062,0.805098,0.210072,-0.538113,0.134616,1
1760941162681,0.276109,0.265045,1.099661,0.805889,0.213928,-0.535417,0.134558,1
1760941162697,0.275994,0.265319,1.09991,0.805559,0.210456,-0.537348,0.134311,1
1760941162713,0.275735,0.265197,1.09964,0.806819,0.20984,-0.536118,0.132617,1
1760941162729,0.275291,0.26525,1.099562,0.810473,0.22041,-0.529177,0.12052,1
1760941162749,0.275065,0.265272,1.099536,0.81197,0.216587,-0.528353,0.120991,1
1760941162765,0.27462,0.265338,1.099842,0.809681,0.220398,-0.530948,0.118049,1
1760941162781,0.274239,0.265342,1.100231,0.809934,0.218322,-0.531314,0.118525,1
1760941162797,0.273751,0.265537,1.100369,0.810701,0.210487,-0.530583,0.130156,1
1760941162813,0.2731,0.265175,1.10092,0.808585,0.200187,-0.535299,0.139894,1
1760941162829,0.272512,0.265272,1.101581,0.810427,0.209008,-0.531145,0.131941,1
1760941162849,0.271416,0.264961,1.102432,0.807066,0.212691,-0.535251,0.130051,1
1760941162865,0.270838,0.263662,1.10319,0.803237,0.20896,-0.539647,0.141167,1
1760941162881,0.269462,0.262889,1.104066,0.804534,0.219301,-0.53621,0.130808,1
1760941162897,0.267654,0.261374,1.105135,0.80549,0.225387,-0.532974,0.127767,1
1760941162913,0.266104,0.259625,1.106767,0.804183,0.235755,-0.532031,0.121045,1
1760941162929,0.264389,0.257685,1.108006,0.802242,0.249249,-0.530918,0.111393,1
1760941162949,0.262146,0.255351,1.11018,0.80417,0.251838,-0.528097,0.104894,1
1760941162965,0.260061,0.252517,1.1126,0.804043,0.257172,-0.526425,0.101262,1
1760941162983,0.257429,0.249473,1.115373,0.80562,0.258642,-0.523839,0.098348,1
1760941162999,0.255208,0.246647,1.118146,0.810321,0.262552,-0.516588,0.087083,1
1760941163013,0.252124,0.243233,1.12116,0.812018,0.269816,-0.51247,0.072114,1
1760941163029,0.248981,0.239422,1.124036,0.810932,0.272342,-0.512966,0.071305,1
1760941163049,0.245944,0.235605,1.127444,0.810611,0.270276,-0.51405,0.074919,1
1760941163065,0.242515,0.23104,1.130454,0.815295,0.276218,-0.505394,0.059784,1
1760941163081,0.238896,0.225865,1.133549,0.814409,0.271575,-0.50792,0.070729,1
1760941163097,0.235673,0.220876,1.136555,0.813467,0.275321,-0.506909,0.074244,1
1760941163113,0.232556,0.215611,1.140132,0.812534,0.273392,-0.508067,0.083141,1
1760941163129,0.229314,0.210219,1.143448,0.811942,0.277901,-0.506829,0.081521,1
1760941163149,0.225703,0.204747,1.146775,0.811768,0.287119,-0.502568,0.077593,1
1760941163165,0.222167,0.198959,1.15005,0.812539,0.292564,-0.500172,0.063355,1
1760941163181,0.219021,0.194185,1.153737,0.809825,0.296043,-0.502476,0.063718,1
1760941163197,0.215736,0.188884,1.156314,0.814638,0.28384,-0.500928,0.069799,1
1760941163213,0.212269,0.183725,1.159387,0.814108,0.280035,-0.503514,0.07268,1
1760941163229,0.209084,0.179287,1.161971,0.81245,0.284035,-0.50438,0.069636,1
1760941163249,0.205853,0.174542,1.164385,0.812662,0.279054,-0.505858,0.076263,1
1760941163265,0.202996,0.170473,1.167156,0.809558,0.284896,-0.508817,0.067492,1
1760941163281,0.200443,0.166565,1.169329,0.809663,0.275301,-0.511357,0.084667,1
1760941163297,0.197348,0.163253,1.171547,0.806599,0.274359,-0.515141,0.093571,1
1760941163313,0.19501,0.159333,1.17371,0.809621,0.264509,-0.514803,0.097601,1
1760941163331,0.192828,0.156344,1.175967,0.806867,0.276533,-0.514354,0.089078,1
1760941163352,0.190577,0.153321,1.177575,0.813281,0.272814,-0.508005,0.077954,1
1760941163368,0.188748,0.151201,1.179637,0.812934,0.267142,-0.511162,0.080542,1
1760941163382,0.186576,0.148975,1.181329,0.817113,0.273696,-0.503496,0.062515,1
1760941163397,0.184907,0.147035,1.18279,0.822466,0.263776,-0.500426,0.059551,1
1760941163413,0.183496,0.145079,1.18452,0.821541,0.261895,-0.502897,0.0598,1
1760941163429,0.182136,0.143704,1.18599,0.81898,0.265982,-0.504609,0.062415,1
1760941163449,0.181168,0.142369,1.187251,0.817349,0.264335,-0.507488,0.067258,1
1760941163465,0.179926,0.140878,1.188636,0.810802,0.272209,-0.513046,0.0727,1
1760941163481,0.179095,0.13924,1.189037,0.810894,0.282154,-0.508889,0.062232,1
1760941163497,0.17785,0.137709,1.190128,0.808825,0.279059,-0.513139,0.067947,1
1760941163513,0.177331,0.13603,1.190499,0.811066,0.269916,-0.513361,0.076015,1
1760941163529,0.176735,0.134847,1.191399,0.807979,0.267798,-0.51781,0.085603,1
1760941163549,0.17608,0.133347,1.191718,0.810461,0.275367,-0.511719,0.073953,1
1760941163565,0.175374,0.132763,1.192229,0.810665,0.275924,-0.510744,0.076346,1
1760941163581,0.17495,0.131714,1.193052,0.81015,0.275972,-0.512,0.073157,1
1760941163597,0.174557,0.130727,1.193162,0.809517,0.276695,-0.511641,0.079662,1
1760941163613,0.174138,0.130235,1.193509,0.805725,0.274794,-0.516506,0.09229,1
1760941163629,0.174338,0.129668,1.194009,0.804914,0.272406,-0.518441,0.095538,1
1760941163649,0.174189,0.129294,1.193942,0.807018,0.27672,-0.514796,0.084456,1
1760941163666,0.174236,0.129352,1.194306,0.803921,0.280206,-0.517174,0.087899,1
1760941163681,0.174231,0.129033,1.194254,0.80428,0.270847,-0.520456,0.094341,1
1760941163697,0.174188,0.129017,1.194309,0.806125,0.268009,-0.518779,0.095928,1
1760941163713,0.174842,0.129339,1.194428,0.804484,0.271974,-0.518818,0.098308,1
1760941163729,0.175024,0.129741,1.194609,0.80176,0.270171,-0.522783,0.104342,1
1760941163749,0.175254,0.12988,1.194539,0.802021,0.26529,-0.523496,0.111067,1
1760941163765,0.175709,0.129883,1.194539,0.801559,0.259033,-0.525666,0.118658,1
1760941163781,0.175854,0.130183,1.194031,0.80546,0.264716,-0.51896,0.10881,1
1760941163797,0.176511,0.130544,1.194437,0.805813,0.259543,-0.519072,0.117758,1
1760941163813,0.1773,0.130655,1.194316,0.807592,0.255979,-0.518329,0.116641,1
1760941163829,0.177279,0.130791,1.194179,0.808533,0.253112,-0.516781,0.123069,1
1760941163849,0.177661,0.13059,1.193913,0.811649,0.248989,-0.514011,0.122568,1
1760941163865,0.177971,0.130552,1.193891,0.81256,0.251299,-0.512221,0.119268,1
1760941163881,0.178354,0.130351,1.193625,0.812871,0.248727,-0.512056,0.123186,1
1760941163897,0.178806,0.130717,1.194002,0.811443,0.252374,-0.511851,0.126005,1
1760941163913,0.179174,0.131236,1.194035,0.809409,0.249255,-0.514324,0.134906,1
1760941163929,0.178906,0.130647,1.193663,0.812962,0.253751,-0.50855,0.126805,1
1760941163951,0.179489,0.130762,1.193513,0.815027,0.249102,-0.507032,0.128834,1
1760941163965,0.179662,0.130653,1.193964,0.810521,0.247526,-0.512459,0.138462,1
1760941163981,0.179453,0.130621,1.193648,0.813045,0.252911,-0.508028,0.130006,1
1760941163997,0.17961,0.130554,1.193311,0.812814,0.257263,-0.508516,0.120672,1
1760941164015,0.179422,0.130385,1.193132,0.814966,0.256986,-0.50702,0.112782,1
1760941164029,0.179213,0.130352,1.192817,0.816117,0.253327,-0.507244,0.11172,1
1760941164049,0.179004,0.130319,1.192501,0.814639,0.256743,-0.508944,0.106871,1
1760941164065,0.178694,0.129712,1.192186,0.814028,0.248731,-0.511738,0.116684,1
1760941164081,0.178207,0.130092,1.19176,0.814759,0.256118,-0.509915,0.102752,1
1760941164097,0.177617,0.129891,1.191202,0.812313,0.25804,-0.51274,0.103252,1
1760941164113,0.177385,0.129953,1.190463,0.814457,0.262738,-0.50906,0.092128,1
1760941164129,0.176753,0.129737,1.189962,0.814208,0.268864,-0.507767,0.083365,1
1760941164149,0.176372,0.129813,1.189198,0.811035,0.269687,-0.511905,0.086283,1
1760941164165,0.175991,0.129889,1.188435,0.8117,0.271532,-0.511865,0.073535,1
1760941164181,0.175635,0.13011,1.187573,0.811572,0.264261,-0.514793,0.080657,1
1760941164197,0.174937,0.130623,1.18704,0.817705,0.282414,-0.499923,0.040947,1
1760941164213,0.174559,0.130738,1.186564,0.8193,0.275858,-0.500787,0.043156,1
1760941164231,0.173737,0.130768,1.18548,0.819547,0.276882,-0.500451,0.035055,1
1760941164250,0.173597,0.131289,1.185182,0.815875,0.268027,-0.509566,0.053399,1
1760941164265,0.172821,0.131327,1.184136,0.819355,0.268493,-0.504927,0.040214,1
1760941164282,0.172207,0.131391,1.183367,0.817681,0.287097,-0.498801,0.013057,1
1760941164299,0.171841,0.132049,1.182902,0.821519,0.285771,-0.493362,0.006062,1
1760941164313,0.171397,0.131964,1.182296,0.822184,0.291904,-0.488419,-0.015887,1
1760941164329,0.170639,0.132276,1.18208,0.824112,0.295389,-0.482925,-0.019197,1
1760941164349,0.170444,0.132239,1.181731,0.824932,0.288525,-0.48582,-0.014816,1
1760941164365,0.170048,0.132202,1.181447,0.824543,0.302392,-0.476103,-0.044877,1
1760941164381,0.169883,0.132536,1.180961,0.827441,0.301626,-0.471335,-0.046983,1
1760941164397,0.169543,0.132749,1.181166,0.825134,0.311697,-0.467383,-0.059591,1
1760941164413,0.169124,0.132808,1.18046,0.828423,0.306265,-0.465281,-0.058574,1
1760941164429,0.169124,0.132808,1.18046,0.828083,0.302531,-0.469278,-0.050318,1
1760941164449,0.168929,0.132769,1.180111,0.82709,0.308797,-0.465364,-0.063266,1
1760941164465,0.168645,0.133537,1.180362,0.825277,0.311826,-0.466644,-0.062658,1
1760941164481,0.168472,0.133365,1.18015,0.826306,0.308583,-0.467956,-0.054877,1
1760941164497,0.168224,0.133316,1.179893,0.827852,0.30009,-0.471994,-0.042758,1
1760941164513,0.168018,0.133321,1.179865,0.827099,0.305462,-0.468127,-0.0588,1
1760941164528,0.167473,0.133891,1.179921,0.827754,0.302828,-0.469599,-0.050949,1
1760941164549,0.167498,0.134036,1.179822,0.827139,0.305259,-0.468421,-0.056922,1
1760941164565,0.167291,0.134001,1.17951,0.827743,0.306469,-0.466046,-0.060978,1
1760941164581,0.167474,0.134131,1.1794,0.829128,0.305034,-0.463819,-0.066124,1
1760941164597,0.167505,0.134541,1.179547,0.830109,0.297168,-0.469096,-0.050586,1
1760941164613,0.167222,0.134722,1.179466,0.83248,0.292434,-0.467742,-0.051735,1
1760941164629,0.167159,0.134802,1.179099,0.834091,0.289657,-0.467175,-0.046249,1
1760941164649,0.167365,0.134797,1.179127,0.837149,0.278466,-0.469959,-0.027868,1
1760941164665,0.167802,0.134931,1.179082,0.838367,0.272536,-0.47172,-0.01856,1
1760941164681,0.168019,0.134879,1.178787,0.841961,0.250324,-0.477869,0.009022,1
1760941164697,0.168665,0.135043,1.179053,0.839707,0.252081,-0.480873,0.010367,1
1760941164713,0.169316,0.135471,1.179565,0.84028,0.249023,-0.481168,0.019873,1
1760941164729,0.169557,0.135279,1.179406,0.841474,0.238179,-0.483185,0.041535,1
1760941164749,0.170597,0.135477,1.179957,0.839611,0.236802,-0.484766,0.063089,1
1760941164765,0.171549,0.134724,1.180107,0.836935,0.217747,-0.490884,0.105637,1
1760941164781,0.172677,0.134101,1.180054,0.831912,0.217304,-0.494622,0.126688,1
1760941164797,0.173815,0.133395,1.180462,0.8286,0.215207,-0.494531,0.15016,1
1760941164813,0.175541,0.13248,1.180636,0.826583,0.204609,-0.493694,0.176526,1
1760941164830,0.177192,0.131724,1.181048,0.82236,0.197216,-0.493829,0.202392,1
1760941164849,0.179061,0.130796,1.181245,0.818585,0.196073,-0.493586,0.218741,1
1760941164865,0.180933,0.129864,1.181407,0.810677,0.183935,-0.498557,0.245788,1
1760941164881,0.18315,0.12831,1.181283,0.809351,0.183206,-0.496229,0.255231,1
1760941164897,0.185591,0.127219,1.181561,0.803488,0.190564,-0.501192,0.258648,1
1760941164913,0.187674,0.125547,1.181736,0.796925,0.196731,-0.502508,0.271466,1
1760941164929,0.19012,0.124051,1.181897,0.792026,0.203499,-0.503279,0.279272,1
1760941164949,0.192672,0.122607,1.1826,0.786883,0.192319,-0.50406,0.299587,1
1760941164965,0.195043,0.120947,1.182771,0.782562,0.183677,-0.506234,0.312387,1
1760941164981,0.19761,0.119665,1.183068,0.775761,0.166527,-0.508145,0.335039,1
1760941164997,0.200335,0.118281,1.183321,0.778372,0.163725,-0.503721,0.337039,1
1760941165013,0.202646,0.11657,1.183149,0.777022,0.158221,-0.501906,0.345389,1
1760941165029,0.2049,0.115644,1.183545,0.774394,0.162103,-0.505793,0.343817,1
1760941165049,0.206896,0.114665,1.183684,0.774046,0.156679,-0.504222,0.349378,1
1760941165065,0.208916,0.113855,1.183628,0.772485,0.155354,-0.501263,0.357586,1
1760941165081,0.210942,0.113042,1.183945,0.769304,0.15849,-0.505579,0.35699,1
1760941165097,0.215243,0.111418,1.183193,0.758415,-0.046931,-0.582976,0.287653,1
1760941165113,0.216968,0.110314,1.183198,0.758573,-0.048836,-0.581491,0.289914,1
1760941165129,0.216273,0.111294,1.184353,0.763537,0.162638,-0.508364,0.363491,1
1760941165149,0.218426,0.110528,1.184348,0.762311,0.161289,-0.508305,0.366735,1
1760941165165,0.222558,0.108423,1.183471,0.761856,-0.045906,-0.581237,0.282189,1
1760941165180,0.221631,0.109502,1.184013,0.761131,0.164309,-0.50678,0.36994,1
1760941165196,0.223512,0.108851,1.183891,0.762334,0.157625,-0.507483,0.369408,1
1760941165213,0.225046,0.108301,1.183071,0.773047,0.162863,-0.497933,0.357682,1
1760941165229,0.226591,0.10743,1.182704,0.769566,0.159442,-0.501844,0.361247,1
1760941165249,0.227924,0.106861,1.181545,0.773206,0.160153,-0.499291,0.356668,1
1760941165265,0.228953,0.106268,1.180784,0.769788,0.158574,-0.5007,0.362739,1
1760941165281,0.230346,0.105841,1.179572,0.765955,0.165108,-0.506072,0.360476,1
1760941165297,0.231209,0.105232,1.178141,0.760649,0.162991,-0.511473,0.365023,1
1760941165315,0.232025,0.104586,1.176768,0.769289,0.175183,-0.507956,0.345667,1
1760941165330,0.232779,0.103639,1.175164,0.778198,0.184555,-0.503636,0.326646,1
1760941165349,0.233378,0.103036,1.173478,0.778434,0.184919,-0.502221,0.328054,1
1760941165365,0.233599,0.102512,1.171362,0.782153,0.191455,-0.498321,0.321338,1
1760941165380,0.234067,0.101947,1.169865,0.783828,0.189736,-0.499774,0.315976,1
1760941165397,0.234238,0.101516,1.168002,0.788081,0.190169,-0.500515,0.303725,1
1760941165413,0.234116,0.101429,1.165963,0.79413,0.195456,-0.496941,0.290181,1
1760941165429,0.233812,0.101212,1.164039,0.803429,0.200099,-0.49087,0.271125,1
1760941165449,0.233048,0.100474,1.162097,0.806569,0.203626,-0.489808,0.260903,1
1760941165464,0.232358,0.100299,1.160104,0.804509,0.210683,-0.49347,0.254686,1
1760941165481,0.231279,0.100127,1.158139,0.810748,0.215587,-0.491564,0.233613,1
1760941165499,0.230353,0.099962,1.156457,0.81284,0.215608,-0.490359,0.228809,1
1760941165514,0.228727,0.099557,1.154439,0.822519,0.222633,-0.480591,0.207194,1
1760941165529,0.228059,0.099581,1.153086,0.823461,0.217661,-0.484838,0.198665,1
1760941165549,0.226209,0.099226,1.151646,0.826549,0.234165,-0.480984,0.175035,1
1760941165565,0.223852,0.099556,1.15022,0.831696,0.239935,-0.477089,0.151985,1
1760941165581,0.221484,0.099344,1.148504,0.842281,0.248713,-0.463507,0.117753,1
1760941165597,0.218901,0.100081,1.14725,0.84254,0.263029,-0.46142,0.089625,1
1760941165613,0.216372,0.100761,1.146244,0.844477,0.26525,-0.459439,0.073595,1
1760941165631,0.213745,0.101193,1.145272,0.84613,0.262383,-0.460454,0.056582,1
1760941165649,0.210952,0.102155,1.144815,0.847525,0.269432,-0.456098,0.032893,1
1760941165665,0.208406,0.103105,1.14442,0.848669,0.271452,-0.453714,0.014787,1
1760941165683,0.205457,0.103735,1.143635,0.850354,0.280489,-0.444676,-0.022086,1
1760941165697,0.202639,0.104253,1.143584,0.850617,0.281314,-0.443203,-0.029742,1
1760941165713,0.199871,0.105087,1.143506,0.851011,0.275932,-0.44552,-0.033952,1
1760941165729,0.197174,0.106091,1.14341,0.850161,0.2782,-0.446021,-0.029941,1
1760941165749,0.19445,0.106952,1.143403,0.850786,0.282257,-0.440204,-0.052105,1
1760941165765,0.191897,0.107599,1.143203,0.851604,0.275371,-0.443984,-0.042666,1
1760941165781,0.188927,0.108436,1.143214,0.852752,0.275584,-0.440703,-0.051462,1
1760941165797,0.186347,0.108935,1.1431,0.854416,0.265079,-0.446209,-0.024574,1
1760941165813,0.183812,0.109522,1.142872,0.856306,0.260803,-0.444966,-0.026956,1
1760941165829,0.181499,0.110512,1.143091,0.856437,0.25413,-0.448815,-0.02232,1
1760941165849,0.178985,0.111885,1.143429,0.856382,0.2329,-0.460554,0.016037,1
1760941165865,0.176677,0.112571,1.143568,0.859492,0.225831,-0.458183,0.018501,1
1760941165882,0.174868,0.113475,1.14347,0.86251,0.201318,-0.461912,0.046743,1
1760941165897,0.172726,0.114343,1.144059,0.861005,0.183908,-0.468696,0.071919,1
1760941165913,0.171011,0.115311,1.144333,0.860445,0.17651,-0.471563,0.078145,1
1760941165929,0.169246,0.116299,1.144832,0.861877,0.181499,-0.468913,0.06593,1
1760941165949,0.1678,0.117076,1.145171,0.860487,0.150824,-0.473846,0.110831,1
1760941165965,0.166798,0.117857,1.145507,0.856195,0.130588,-0.478089,0.145972,1
1760941165981,0.16597,0.118273,1.146006,0.850717,0.124012,-0.484296,0.162353,1
1760941165996,0.165098,0.118844,1.146118,0.850158,0.125988,-0.481744,0.171116,1
1760941166012,0.164965,0.118859,1.146215,0.842584,0.091344,-0.486877,0.211325,1
1760941166029,0.164903,0.119065,1.146554,0.832107,0.090053,-0.490146,0.243406,1
1760941166049,0.165178,0.11925,1.146822,0.826545,0.074778,-0.491601,0.263743,1
1760941166065,0.165785,0.11892,1.146862,0.822496,0.074397,-0.495212,0.269685,1
1760941166081,0.166369,0.118753,1.147035,0.821289,0.073212,-0.495285,0.273527,1
1760941166097,0.167168,0.11876,1.147445,0.810878,0.067847,-0.501897,0.293211,1
1760941166113,0.168454,0.118447,1.147274,0.810033,0.059012,-0.50051,0.299756,1
1760941166130,0.169653,0.118367,1.147072,0.807756,0.05823,-0.495183,0.314537,1
1760941166150,0.171413,0.118205,1.147533,0.794608,0.046168,-0.501987,0.338343,1
1760941166166,0.173103,0.118089,1.147246,0.793171,0.033858,-0.499404,0.346885,1
1760941166181,0.174819,0.118111,1.146859,0.781036,0.034275,-0.50347,0.367867,1
1760941166197,0.176941,0.118036,1.146876,0.776305,0.031603,-0.502194,0.379674,1
1760941166213,0.178787,0.117555,1.146786,0.764298,0.026488,-0.507606,0.396843,1
1760941166229,0.180874,0.117382,1.146149,0.767498,0.025411,-0.503547,0.395906,1
1760941166250,0.182896,0.116405,1.14571,0.763943,0.026233,-0.505877,0.399739,1
1760941166265,0.186651,0.115737,1.144929,0.744274,-0.124748,-0.559607,0.342541,1
1760941166281,0.186239,0.116219,1.144939,0.757262,0.031629,-0.50345,0.414839,1
1760941166297,0.188115,0.115778,1.1445,0.75741,0.0361,-0.504418,0.413024,1
1760941166313,0.191907,0.113966,1.143016,0.747585,-0.12555,-0.554636,0.343122,1
1760941166329,0.193797,0.113676,1.142641,0.742684,-0.131696,-0.553164,0.353675,1
1760941166349,0.192583,0.114492,1.142655,0.743661,0.037231,-0.504561,0.437035,1
1760941166365,0.194459,0.113952,1.141795,0.750211,0.048191,-0.503658,0.425665,1
1760941166381,0.196306,0.113634,1.141207,0.749448,0.054651,-0.506344,0.423032,1
1760941166397,0.199189,0.112194,1.139809,0.752115,-0.110252,-0.555148,0.337606,1
1760941166413,0.198695,0.112565,1.139613,0.765696,0.064488,-0.487407,0.414711,1
1760941166429,0.200029,0.112056,1.138808,0.764765,0.061057,-0.485425,0.419248,1
1760941166451,0.201325,0.112073,1.138344,0.768581,0.070015,-0.484652,0.411695,1
1760941166465,0.202224,0.11181,1.137762,0.775584,0.084937,-0.482007,0.398652,1
1760941166482,0.203312,0.111283,1.136983,0.786831,0.100842,-0.479534,0.375199,1
1760941166497,0.204002,0.111105,1.136034,0.803061,0.120408,-0.468269,0.34831,1
1760941166513,0.204532,0.111031,1.135702,0.800704,0.119386,-0.466958,0.355767,1
1760941166529,0.205149,0.110635,1.134791,0.816782,0.134244,-0.454821,0.328607,1
1760941166549,0.205678,0.11056,1.134458,0.814436,0.13713,-0.453637,0.334818,1
1760941166565,0.205984,0.110273,1.133598,0.830506,0.150982,-0.443415,0.301409,1
1760941166581,0.206787,0.110385,1.133406,0.831754,0.167737,-0.446065,0.284739,1
1760941166597,0.207059,0.110103,1.132864,0.840783,0.163383,-0.435576,0.276883,1
1760941166613,0.207226,0.109857,1.132026,0.847799,0.173305,-0.432811,0.252737,1
1760941166629,0.207335,0.109399,1.131585,0.851927,0.175946,-0.429716,0.242091,1
1760941166648,0.207434,0.109325,1.131225,0.865059,0.181529,-0.416795,0.212137,1
1760941166666,0.207387,0.108965,1.130818,0.86641,0.183384,-0.414257,0.209986,1
1760941166683,0.207132,0.108403,1.130434,0.873789,0.200165,-0.403635,0.183044,1
1760941166699,0.206763,0.108531,1.129994,0.87729,0.208218,-0.398722,0.16742,1
1760941166715,0.206329,0.108498,1.129704,0.884079,0.222189,-0.389023,0.133033,1
1760941166731,0.206283,0.108137,1.129298,0.886954,0.228429,-0.381582,0.124612,1
1760941166748,0.206245,0.107756,1.129176,0.887932,0.221619,-0.38209,0.12833,1
1760941166765,0.206279,0.107592,1.129018,0.88771,0.220401,-0.379879,0.138151,1
1760941166780,0.206397,0.10684,1.128516,0.888987,0.227176,-0.377996,0.12334,1
1760941166797,0.206519,0.10615,1.128704,0.889367,0.230826,-0.378405,0.112053,1
1760941166813,0.206932,0.105826,1.128688,0.887674,0.231356,-0.381056,0.115353,1
1760941166828,0.207122,0.104965,1.128401,0.889476,0.222987,-0.381043,0.117962,1
