timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941163297,-0.175052,0.172855,1.145745,0.897806,0.172776,0.404958,0.010074,1
1760941163313,-0.173024,0.168847,1.148825,0.897425,0.174023,0.405272,0.009967,1
1760941163331,-0.171162,0.165257,1.151484,0.896115,0.177009,0.406937,0.006901,1
1760941163352,-0.169484,0.161581,1.154128,0.895707,0.176748,0.407938,0.007545,1
1760941163368,-0.168278,0.158791,1.156504,0.896072,0.181843,0.404458,0.020057,1
1760941163382,-0.166982,0.155643,1.158323,0.896603,0.177139,0.405542,0.016141,1
1760941163397,-0.165913,0.152957,1.160556,0.896859,0.178040,0.404389,0.020396,1
1760941163413,-0.165060,0.150376,1.162380,0.896730,0.173642,0.406855,0.013872,1
1760941163429,-0.164691,0.148682,1.164115,0.895845,0.173003,0.409292,0.003482,1
1760941163449,-0.164028,0.146522,1.165856,0.895517,0.174337,0.409448,0.002919,1
1760941163465,-0.163587,0.144980,1.167494,0.895259,0.172927,0.410616,0.001743,1
1760941163481,-0.163284,0.143255,1.168555,0.896900,0.171822,0.407338,0.011113,1
1760941163497,-0.163084,0.142279,1.169974,0.895104,0.170400,0.411999,0.003132,1
1760941163513,-0.163043,0.140786,1.170261,0.895590,0.166949,0.412364,-0.001406,1
1760941163529,-0.163016,0.139999,1.171277,0.893487,0.167351,0.416734,-0.002824,1
1760941163549,-0.162929,0.139197,1.171480,0.894164,0.167335,0.415279,0.003698,1
1760941163565,-0.163041,0.138911,1.171705,0.893785,0.162451,0.418026,-0.003546,1
1760941163581,-0.163179,0.138927,1.172240,0.894394,0.159416,0.417906,-0.001011,1
1760941163597,-0.163088,0.138980,1.172268,0.895705,0.157682,0.415746,0.001931,1
1760941163613,-0.163275,0.139124,1.172436,0.895390,0.158696,0.416031,0.003181,1
1760941163629,-0.163461,0.139269,1.172603,0.895017,0.151869,0.419340,-0.005939,1
1760941163649,-0.163525,0.139680,1.172750,0.894774,0.154499,0.418934,-0.002027,1
1760941163666,-0.163527,0.139970,1.172518,0.895672,0.155983,0.416439,0.004421,1
1760941163681,-0.163590,0.140382,1.172664,0.895206,0.150772,0.419294,-0.008139,1
1760941163697,-0.163593,0.140671,1.172432,0.894994,0.151982,0.419339,-0.006507,1
1760941163713,-0.163491,0.140931,1.172729,0.895005,0.150932,0.419707,-0.005680,1
1760941163729,-0.163760,0.141292,1.172840,0.894528,0.150013,0.420983,-0.009400,1
1760941163749,-0.163781,0.141396,1.172724,0.894614,0.147579,0.421623,-0.010971,1
1760941163765,-0.163781,0.141396,1.172724,0.894067,0.149045,0.422319,-0.008770,1
1760941163781,-0.163594,0.141250,1.172556,0.893511,0.148439,0.423681,-0.009949,1
1760941163797,-0.163594,0.141250,1.172556,0.893713,0.147209,0.423701,-0.009161,1
1760941163813,-0.163543,0.141210,1.172265,0.893365,0.142677,0.425621,-0.019718,1
1760941163829,-0.163543,0.141210,1.172265,0.892342,0.145058,0.426967,-0.019575,1
1760941163849,-0.163543,0.141210,1.172265,0.891718,0.146311,0.427951,-0.017007,1
1760941163865,-0.164016,0.140941,1.172216,0.890607,0.140437,0.431885,-0.023930,1
1760941163881,-0.163829,0.140796,1.172048,0.891425,0.138512,0.430959,-0.021190,1
1760941163897,-0.164016,0.140941,1.172216,0.890601,0.135619,0.433267,-0.026784,1
1760941163913,-0.163965,0.140901,1.171924,0.890429,0.136068,0.433779,-0.021402,1
1760941163929,-0.163965,0.140901,1.171924,0.889391,0.134012,0.436464,-0.022887,1
1760941163951,-0.164271,0.140589,1.171591,0.888410,0.128421,0.439634,-0.030951,1
1760941163965,-0.164106,0.140547,1.171308,0.889162,0.124805,0.438860,-0.034864,1
1760941163981,-0.164503,0.140501,1.170988,0.888313,0.121864,0.441134,-0.038065,1
1760941163997,-0.164825,0.140740,1.170712,0.886315,0.116334,0.445536,-0.049080,1
1760941164015,-0.165080,0.140387,1.170089,0.885250,0.118798,0.447740,-0.041819,1
1760941164029,-0.165235,0.140294,1.169762,0.881985,0.112319,0.454369,-0.055096,1
1760941164049,-0.165389,0.140200,1.169435,0.879935,0.118221,0.457085,-0.053028,1
1760941164065,-0.165564,0.140209,1.168992,0.878891,0.112873,0.459217,-0.062698,1
1760941164081,-0.165753,0.139156,1.168457,0.877879,0.109552,0.462235,-0.060546,1
1760941164097,-0.166008,0.138802,1.167835,0.874769,0.109888,0.467702,-0.062921,1
1760941164113,-0.166276,0.138047,1.166797,0.870824,0.108178,0.473549,-0.075594,1
1760941164129,-0.166723,0.137273,1.166287,0.867023,0.110354,0.479251,-0.080072,1
1760941164149,-0.167155,0.136559,1.165532,0.861846,0.115660,0.486058,-0.087135,1
1760941164165,-0.167376,0.135848,1.164743,0.854589,0.105804,0.494789,-0.116905,1
1760941164181,-0.168133,0.134928,1.163545,0.846342,0.112459,0.504816,-0.127356,1
1760941164197,-0.168736,0.134103,1.162673,0.842667,0.107082,0.510446,-0.133754,1
1760941164213,-0.169522,0.133121,1.161880,0.832433,0.109089,0.521560,-0.152088,1
1760941164231,-0.169783,0.132508,1.161296,0.824606,0.099142,0.528877,-0.174602,1
1760941164250,-0.170614,0.132116,1.160528,0.821689,0.110779,0.533289,-0.167804,1
1760941164265,-0.171602,0.131377,1.159784,0.814438,0.093270,0.539112,-0.193261,1
1760941164282,-0.172147,0.131111,1.159461,0.812867,0.107179,0.542146,-0.183950,1
1760941164299,-0.173164,0.130308,1.159116,0.798328,0.083651,0.552536,-0.224455,1
1760941164313,-0.174148,0.130162,1.159202,0.799059,0.097780,0.554923,-0.209772,1
1760941164329,-0.175014,0.129576,1.158863,0.792212,0.092360,0.560610,-0.222678,1
1760941164349,-0.175641,0.128687,1.158392,0.775995,0.086875,0.572304,-0.250505,1
1760941164365,-0.176791,0.128131,1.158582,0.765233,0.089243,0.581434,-0.261512,1
1760941164381,-0.177708,0.127877,1.158610,0.747483,0.078477,0.591158,-0.292649,1
1760941164397,-0.178736,0.127072,1.158414,0.733989,0.073149,0.598311,-0.312941,1
1760941164413,-0.179802,0.126181,1.158219,0.723064,0.062433,0.603527,-0.330206,1
1760941164429,-0.180667,0.124587,1.158569,0.869007,0.074714,0.483478,-0.074126,1
1760941164449,-0.181287,0.124816,1.159463,0.866394,0.078316,0.486866,-0.078674,1
1760941164465,-0.182602,0.124341,1.160023,0.864724,0.074833,0.489556,-0.083594,1
1760941164481,-0.183225,0.124570,1.160917,0.863013,0.072963,0.491487,-0.091248,1
1760941164497,-0.183866,0.124298,1.161374,0.861710,0.071604,0.493223,-0.095181,1
1760941164513,-0.184718,0.124251,1.161667,0.861311,0.071741,0.493580,-0.096825,1
1760941164528,-0.185794,0.124598,1.162654,0.858707,0.069287,0.496739,-0.105225,1
1760941164549,-0.186374,0.124618,1.163283,0.858331,0.068558,0.497387,-0.105704,1
1760941164565,-0.186502,0.125210,1.164272,0.857032,0.070295,0.498825,-0.108298,1
1760941164581,-0.187086,0.125275,1.164291,0.857633,0.068792,0.498407,-0.106410,1
1760941164597,-0.187692,0.125420,1.164747,0.859718,0.075673,0.496986,-0.090353,1
1760941164613,-0.187622,0.125771,1.165105,0.858700,0.069934,0.497925,-0.099064,1
1760941164629,-0.187506,0.125908,1.165195,0.860929,0.077001,0.495642,-0.084918,1
1760941164649,-0.187666,0.126048,1.164571,0.862931,0.076279,0.492638,-0.082703,1
1760941164665,-0.187289,0.126920,1.164653,0.863938,0.081619,0.491944,-0.070289,1
1760941164681,-0.186928,0.127283,1.164291,0.864506,0.082798,0.490948,-0.068877,1
1760941164697,-0.186298,0.127742,1.163650,0.866903,0.080614,0.487243,-0.067636,1
1760941164713,-0.185498,0.128672,1.163084,0.868805,0.079260,0.484495,-0.064498,1
1760941164729,-0.184713,0.129050,1.162689,0.871603,0.079123,0.480026,-0.060187,1
1760941164749,-0.183655,0.129465,1.162394,0.873939,0.075955,0.476790,-0.055973,1
1760941164765,-0.182988,0.130358,1.162182,0.875992,0.075661,0.472764,-0.058380,1
1760941164781,-0.182085,0.129926,1.160480,0.762974,0.077500,0.569818,-0.295250,1
1760941164797,-0.180788,0.129427,1.160054,0.787713,0.086010,0.556180,-0.250548,1
1760941164813,-0.179448,0.129501,1.159114,0.807183,0.089479,0.541301,-0.217812,1
1760941164830,-0.177652,0.129482,1.158173,0.827693,0.094640,0.525741,-0.171941,1
1760941164849,-0.175942,0.130145,1.157292,0.842015,0.104889,0.512464,-0.131868,1
1760941164865,-0.174051,0.130493,1.156216,0.854776,0.106375,0.496797,-0.105998,1
1760941164881,-0.172381,0.130780,1.155254,0.867368,0.104301,0.480502,-0.076888,1
1760941164897,-0.170427,0.131320,1.154863,0.875701,0.113451,0.466439,-0.052064,1
1760941164913,-0.169118,0.131515,1.154051,0.882679,0.106581,0.455443,-0.045720,1
1760941164929,-0.167800,0.131968,1.153514,0.888599,0.117009,0.443180,-0.017074,1
1760941164949,-0.166772,0.132505,1.153264,0.891572,0.118509,0.437012,-0.008686,1
1760941164965,-0.165730,0.133048,1.152859,0.894978,0.119570,0.429786,-0.001222,1
1760941164981,-0.165027,0.133270,1.152594,0.896381,0.122773,0.425898,0.006172,1
1760941164997,-0.164182,0.133941,1.152499,0.897729,0.121873,0.423350,0.001904,1
1760941165013,-0.163577,0.133618,1.152175,0.899090,0.126034,0.419012,0.013438,1
1760941165029,-0.162853,0.133734,1.152023,0.900470,0.126906,0.415521,0.019761,1
1760941165049,-0.162654,0.134354,1.152172,0.900886,0.128494,0.414235,0.017408,1
1760941165065,-0.162232,0.134169,1.152007,0.902411,0.126497,0.411431,0.019431,1
1760941165081,-0.161930,0.134469,1.152019,0.902942,0.125643,0.410634,0.017020,1
1760941165097,-0.161547,0.134877,1.152183,0.903610,0.129662,0.407281,0.028278,1
1760941165113,-0.161337,0.134799,1.151625,0.904468,0.128611,0.405627,0.029396,1
1760941165129,-0.161421,0.135188,1.151762,0.904273,0.129511,0.405370,0.034522,1
1760941165149,-0.161189,0.135008,1.151318,0.903825,0.124247,0.408818,0.023059,1
1760941165165,-0.161154,0.134912,1.151277,0.903098,0.125878,0.409704,0.026666,1
1760941165180,-0.161309,0.134821,1.150959,0.901069,0.124858,0.415048,0.014838,1
1760941165196,-0.161619,0.134637,1.150321,0.900331,0.123938,0.417045,0.010802,1
1760941165213,-0.161775,0.134544,1.150002,0.900106,0.126793,0.416411,0.018296,1
1760941165229,-0.162035,0.134316,1.149081,0.900150,0.125605,0.416782,0.015696,1
1760941165249,-0.162186,0.134089,1.148170,0.898965,0.125559,0.419390,0.014461,1
1760941165265,-0.162447,0.133854,1.147248,0.896902,0.127539,0.423337,0.009293,1
1760941165281,-0.162858,0.133408,1.146325,0.894608,0.121407,0.430030,-0.003383,1
1760941165297,-0.163377,0.132749,1.144878,0.890794,0.123518,0.437073,-0.014008,1
1760941165315,-0.163668,0.131617,1.143274,0.885562,0.124710,0.446300,-0.032323,1
1760941165330,-0.164356,0.130568,1.141949,0.880782,0.131007,0.453426,-0.038274,1
1760941165349,-0.164984,0.129236,1.140078,0.874684,0.129191,0.462915,-0.062818,1
1760941165365,-0.165548,0.127808,1.138163,0.868823,0.124760,0.471612,-0.084643,1
1760941165380,-0.166189,0.126768,1.136229,0.865278,0.124359,0.476451,-0.093933,1
1760941165397,-0.167094,0.125617,1.134020,0.857907,0.124339,0.485222,-0.114437,1
1760941165413,-0.167653,0.124199,1.132123,0.855237,0.127797,0.489431,-0.112670,1
1760941165429,-0.168432,0.123119,1.129705,0.850814,0.126393,0.495102,-0.122532,1
1760941165449,-0.169034,0.121989,1.127752,0.844783,0.119680,0.502621,-0.139253,1
1760941165464,-0.169699,0.121006,1.126271,0.841791,0.117299,0.506732,-0.144404,1
1760941165481,-0.170260,0.119595,1.124096,0.840935,0.116505,0.507702,-0.146606,1
1760941165499,-0.170950,0.118428,1.122439,0.839741,0.119829,0.509554,-0.144325,1
1760941165514,-0.171555,0.116781,1.120777,0.836342,0.112907,0.513544,-0.155106,1
1760941165529,-0.171589,0.115583,1.119008,0.833169,0.104206,0.514503,-0.173948,1
1760941165549,-0.172207,0.114609,1.118019,0.830368,0.108190,0.517539,-0.175890,1
1760941165565,-0.172831,0.112790,1.116487,0.826846,0.103928,0.521318,-0.183718,1
1760941165581,-0.173341,0.111629,1.115264,0.825056,0.109985,0.522881,-0.183795,1
1760941165597,-0.173880,0.110808,1.114192,0.819245,0.105037,0.526932,-0.200368,1
1760941165613,-0.174591,0.109592,1.112938,0.820615,0.117563,0.526579,-0.188375,1
1760941165631,-0.175116,0.108433,1.112020,0.812497,0.105335,0.532435,-0.212758,1
1760941165649,-0.175996,0.107346,1.110912,0.811060,0.107734,0.534395,-0.212125,1
1760941165665,-0.176528,0.106650,1.110396,0.810507,0.108192,0.534596,-0.213496,1
1760941165683,-0.177408,0.106286,1.109714,0.804183,0.100840,0.538181,-0.231262,1
1760941165697,-0.178021,0.105842,1.109062,0.806628,0.106293,0.536130,-0.224983,1
1760941165713,-0.178611,0.105519,1.108660,0.802347,0.096595,0.537536,-0.240759,1
1760941165729,-0.179372,0.105104,1.108256,0.804618,0.097044,0.535540,-0.237421,1
1760941165749,-0.179844,0.105090,1.107753,0.805829,0.093763,0.532792,-0.240793,1
1760941165765,-0.180092,0.105035,1.107392,0.809188,0.100421,0.530620,-0.231461,1
1760941165781,-0.180449,0.104334,1.106735,0.804785,0.084582,0.530966,-0.251482,1
1760941165797,-0.180862,0.104921,1.106244,0.805398,0.084620,0.529908,-0.251737,1
1760941165813,-0.181083,0.104923,1.105510,0.808385,0.084576,0.527199,-0.247836,1
1760941165829,-0.181184,0.105349,1.105221,0.810565,0.082326,0.525403,-0.245272,1
1760941165849,-0.181107,0.106168,1.104523,0.816392,0.087579,0.521718,-0.231612,1
1760941165865,-0.180653,0.106194,1.103301,0.822369,0.089756,0.517117,-0.219642,1
1760941165882,-0.180624,0.107044,1.102866,0.825557,0.087958,0.514971,-0.213364,1
1760941165897,-0.180313,0.107808,1.102164,0.834625,0.097319,0.508865,-0.187047,1
1760941165913,-0.179850,0.109390,1.101747,0.834586,0.090102,0.508645,-0.191383,1
1760941165929,-0.179007,0.110055,1.100551,0.843178,0.092405,0.502495,-0.167364,1
1760941165949,-0.177891,0.111759,1.099534,0.846073,0.082335,0.498368,-0.170324,1
1760941165965,-0.176946,0.112947,1.098224,0.855157,0.086497,0.490767,-0.142734,1
1760941165981,-0.175905,0.114513,1.097296,0.860527,0.090979,0.485489,-0.124568,1
1760941165996,-0.174405,0.116139,1.096022,0.865533,0.090207,0.479423,-0.113445,1
1760941166012,-0.173165,0.117634,1.094575,0.870456,0.096176,0.474214,-0.090429,1
1760941166029,-0.171770,0.119673,1.093665,0.874045,0.098234,0.469590,-0.076676,1
1760941166049,-0.170530,0.121288,1.092466,0.876818,0.099487,0.466429,-0.061130,1
1760941166065,-0.168963,0.122981,1.091271,0.878368,0.095450,0.464247,-0.061916,1
1760941166081,-0.167767,0.124508,1.090072,0.880496,0.097034,0.461320,-0.049948,1
1760941166097,-0.166575,0.126220,1.089049,0.883631,0.096191,0.456509,-0.039275,1
1760941166113,-0.165083,0.127774,1.087934,0.887720,0.095347,0.449777,-0.023723,1
1760941166130,-0.163654,0.129375,1.086976,0.890199,0.096762,0.444968,-0.013644,1
1760941166150,-0.162258,0.130672,1.085587,0.892878,0.101721,0.438650,0.002597,1
1760941166166,-0.161054,0.132041,1.084708,0.894185,0.109220,0.433591,0.022445,1
1760941166181,-0.160035,0.132670,1.083411,0.895776,0.105424,0.431224,0.022742,1
1760941166197,-0.158832,0.134033,1.082526,0.896871,0.103789,0.429486,0.019812,1
1760941166213,-0.158174,0.134627,1.081632,0.897284,0.103717,0.428507,0.022491,1
1760941166229,-0.157119,0.135282,1.080841,0.898094,0.102917,0.427072,0.021077,1
1760941166250,-0.156233,0.135825,1.080090,0.898394,0.109235,0.424035,0.033914,1
1760941166265,-0.155693,0.135891,1.079464,0.899638,0.107516,0.421897,0.033091,1
1760941166281,-0.154886,0.136529,1.079049,0.901069,0.109431,0.417782,0.039470,1
1760941166297,-0.154392,0.136636,1.078686,0.901624,0.108134,0.417399,0.034061,1
1760941166313,-0.154054,0.136644,1.078175,0.902385,0.109881,0.414824,0.039340,1
1760941166329,-0.153587,0.137029,1.078023,0.902124,0.114474,0.413891,0.041980,1
1760941166349,-0.153563,0.136963,1.077657,0.901432,0.114685,0.415079,0.044474,1
1760941166365,-0.153422,0.136927,1.077405,0.899789,0.117864,0.417808,0.043874,1
1760941166381,-0.153298,0.136835,1.077530,0.898477,0.111226,0.423885,0.026276,1
1760941166397,-0.153371,0.136972,1.077680,0.896745,0.106197,0.429521,0.009070,1
1760941166413,-0.153335,0.136537,1.077957,0.895393,0.099505,0.434011,-0.002020,1
1760941166429,-0.153435,0.136500,1.078228,0.893822,0.096501,0.437699,-0.013787,1
1760941166451,-0.153100,0.136307,1.078724,0.892692,0.092720,0.440455,-0.022424,1
1760941166465,-0.153323,0.135742,1.078976,0.890399,0.091856,0.445074,-0.025712,1
1760941166482,-0.153367,0.135511,1.079473,0.887580,0.086446,0.450622,-0.040849,1
1760941166497,-0.153250,0.135264,1.080382,0.885458,0.082975,0.454339,-0.051532,1
1760941166513,-0.153267,0.134480,1.080900,0.882119,0.082980,0.460051,-0.057732,1
1760941166529,-0.153311,0.134247,1.081397,0.879254,0.078122,0.463620,-0.076589,1
1760941166549,-0.153036,0.133158,1.082064,0.876640,0.080955,0.467732,-0.078580,1
1760941166565,-0.153053,0.132373,1.082580,0.873807,0.080229,0.471751,-0.086455,1
1760941166581,-0.153061,0.131703,1.083349,0.870157,0.081028,0.476578,-0.095573,1
1760941166597,-0.153194,0.130611,1.083980,0.867892,0.083752,0.479867,-0.097348,1
1760941166613,-0.153315,0.129424,1.085018,0.864153,0.081121,0.484914,-0.107324,1
1760941166629,-0.153102,0.128242,1.085542,0.862953,0.079428,0.486410,-0.111390,1
1760941166648,-0.153154,0.127336,1.086652,0.861984,0.082629,0.487780,-0.110572,1
1760941166666,-0.153311,0.125964,1.087513,0.862005,0.083363,0.488086,-0.108490,1
1760941166683,-0.153424,0.124964,1.088484,0.860998,0.079264,0.488525,-0.117230,1
1760941166699,-0.153350,0.123550,1.089336,0.859845,0.074827,0.488928,-0.126556,1
1760941166715,-0.153428,0.122730,1.090477,0.859047,0.078042,0.489987,-0.125941,1
1760941166731,-0.153628,0.121387,1.091591,0.856945,0.078315,0.491979,-0.132169,1
