timestamp,landmark_index,landmark_name,x,y,z,rx,ry,rz
1756802369258,0,WRIST,0.193409,0.193472,1.205428,1.305440,-2.556782,-0.365436
1756802369278,0,WRIST,0.193822,0.192973,1.205148,1.220934,-2.479905,-0.735101
1756802369294,0,WRIST,0.194277,0.192856,1.205222,1.223873,-2.471812,-0.710448
1756802369312,0,WRIST,0.194783,0.192674,1.205150,1.222161,-2.470567,-0.711712
1756802369326,0,WRIST,0.194960,0.192673,1.205468,1.312773,-2.556522,-0.359658
1756802369343,0,WRIST,0.195515,0.192433,1.205134,1.222013,-2.466111,-0.723884
1756802369358,0,WRIST,0.195624,0.191953,1.205369,1.232621,-2.482642,-0.744109
1756802369376,0,WRIST,0.195866,0.192042,1.205623,1.217157,-2.460530,-0.722027
1756802369394,0,WRIST,0.195945,0.191689,1.205352,1.224556,-2.468047,-0.723051
1756802369410,0,WRIST,0.166578,0.194129,1.203596,1.223751,-2.473218,-0.745601
1756802369426,0,WRIST,0.174292,0.193806,1.204473,1.217167,-2.461367,-0.721072
1756802369443,0,WRIST,0.179924,0.193573,1.204872,1.227870,-2.474979,-0.747975
1756802369458,0,WRIST,0.183858,0.192581,1.204887,1.233597,-2.478241,-0.747546
1756802369476,0,WRIST,0.186508,0.192110,1.205141,1.330816,-2.574039,-0.374769
1756802369493,0,WRIST,0.188854,0.192183,1.205419,1.219423,-2.461509,-0.730125
1756802369510,0,WRIST,0.190867,0.191745,1.205161,1.318601,-2.555319,-0.349053
1756802369526,0,WRIST,0.192304,0.191520,1.204917,1.317546,-2.548587,-0.351087
1756802369543,0,WRIST,0.193138,0.191392,1.204954,1.220318,-2.460612,-0.735342
1756802369558,0,WRIST,0.193962,0.191145,1.205056,1.225457,-2.462454,-0.729773
1756802369576,0,WRIST,0.194209,0.190941,1.204873,1.330866,-2.566232,-0.381215
1756802369594,0,WRIST,0.194636,0.190987,1.204823,1.226937,-2.465255,-0.730204
1756802369613,0,WRIST,0.194854,0.191067,1.204763,1.228802,-2.464791,-0.734628
1756802369628,0,WRIST,0.195034,0.191161,1.204342,1.230069,-2.466366,-0.735371
1756802369643,0,WRIST,0.195299,0.191488,1.204499,1.231462,-2.465461,-0.727276
1756802369659,0,WRIST,0.195669,0.191947,1.204142,1.319245,-2.535895,-0.345866
1756802369676,0,WRIST,0.195758,0.191708,1.203803,1.242366,-2.475674,-0.751608
1756802369694,0,WRIST,0.196205,0.191950,1.203312,1.235817,-2.464931,-0.730015
1756802369710,0,WRIST,0.196215,0.192064,1.203244,1.235607,-2.465757,-0.734279
1756802369726,0,WRIST,0.196721,0.192531,1.202764,1.230328,-2.458306,-0.735939
1756802369742,0,WRIST,0.196948,0.192693,1.202333,1.233889,-2.460768,-0.726645
1756802369758,0,WRIST,0.197395,0.193270,1.202621,1.337153,-2.568593,-0.366960
1756802369776,0,WRIST,0.198099,0.193407,1.201988,1.340752,-2.568382,-0.369301
1756802369794,0,WRIST,0.198263,0.193681,1.202070,1.325780,-2.543893,-0.342164
1756802369810,0,WRIST,0.198716,0.193783,1.201695,1.326768,-2.546800,-0.342395
1756802369828,0,WRIST,0.198948,0.194534,1.201858,1.334532,-2.564119,-0.369267
1756802369844,0,WRIST,0.199129,0.194785,1.201989,1.232897,-2.454845,-0.731390
1756802369859,0,WRIST,0.199105,0.194774,1.201675,1.335918,-2.557811,-0.362961
1756802369876,0,WRIST,0.199099,0.194912,1.201558,1.330821,-2.550978,-0.335781
1756802369895,0,WRIST,0.199595,0.195561,1.201836,1.328707,-2.547764,-0.338358
1756802369909,0,WRIST,0.199595,0.195561,1.201836,1.329397,-2.539597,-0.338687
1756802369926,0,WRIST,0.199595,0.195561,1.201836,1.330126,-2.545455,-0.333370
1756802369943,0,WRIST,0.199345,0.195388,1.201955,1.333898,-2.558967,-0.365123
1756802369959,0,WRIST,0.199565,0.196165,1.202324,1.331457,-2.545808,-0.332140
1756802369977,0,WRIST,0.199396,0.195890,1.201986,1.227413,-2.452831,-0.744795
1756802369996,0,WRIST,0.199396,0.195890,1.201986,1.229587,-2.451710,-0.734100
1756802370010,0,WRIST,0.199396,0.195890,1.201986,1.234040,-2.456070,-0.734044
1756802370026,0,WRIST,0.199407,0.196004,1.201919,1.229732,-2.455117,-0.742428
1756802370041,0,WRIST,0.199319,0.196244,1.202259,1.340781,-2.561514,-0.364842
1756802370058,0,WRIST,0.199377,0.196609,1.202407,1.333255,-2.544196,-0.331720
1756802370076,0,WRIST,0.199425,0.196680,1.202398,1.332953,-2.544451,-0.329530
1756802370093,0,WRIST,0.199425,0.196680,1.202398,1.228663,-2.451408,-0.743344
1756802370110,0,WRIST,0.199254,0.196543,1.202199,1.228282,-2.450031,-0.740386
1756802370126,0,WRIST,0.198997,0.196508,1.202201,1.344213,-2.564231,-0.357931
1756802370143,0,WRIST,0.198928,0.196030,1.202120,1.240860,-2.453027,-0.743447
1756802370157,0,WRIST,0.198928,0.196030,1.202120,1.232431,-2.449296,-0.746999
1756802370177,0,WRIST,0.199144,0.195855,1.202244,1.231031,-2.448634,-0.753197
1756802370195,0,WRIST,0.199144,0.195855,1.202244,1.230974,-2.444851,-0.745577
1756802370210,0,WRIST,0.199232,0.195615,1.201905,1.229957,-2.450713,-0.774815
1756802370226,0,WRIST,0.199478,0.195535,1.201970,1.337580,-2.543342,-0.333287
1756802370244,0,WRIST,0.199683,0.195797,1.202416,1.225887,-2.444155,-0.749812
1756802370258,0,WRIST,0.199711,0.195510,1.202292,1.228670,-2.447965,-0.751117
1756802370276,0,WRIST,0.199590,0.195306,1.201944,1.227288,-2.446500,-0.748413
1756802370294,0,WRIST,0.199799,0.195269,1.201951,1.343262,-2.549589,-0.320344
1756802370310,0,WRIST,0.199730,0.194792,1.201871,1.229662,-2.445753,-0.755211
1756802370326,0,WRIST,0.199747,0.194768,1.201920,1.227172,-2.443014,-0.755182
1756802370342,0,WRIST,0.199737,0.194654,1.201988,1.340974,-2.546127,-0.331563
1756802370358,0,WRIST,0.199747,0.194768,1.201920,1.234762,-2.446048,-0.758242
1756802370376,0,WRIST,0.199737,0.194654,1.201988,1.229150,-2.444060,-0.752495
1756802370394,0,WRIST,0.199289,0.194077,1.201701,1.352147,-2.562668,-0.348875
1756802370410,0,WRIST,0.199032,0.194042,1.201703,1.232147,-2.443298,-0.758390
1756802370426,0,WRIST,0.198851,0.193792,1.201571,1.342674,-2.548337,-0.317148
1756802370442,0,WRIST,0.198687,0.193518,1.201490,1.344943,-2.545068,-0.317643
1756802370458,0,WRIST,0.198041,0.193269,1.201353,1.343040,-2.541740,-0.316026
1756802370476,0,WRIST,0.197605,0.192808,1.200999,1.229557,-2.438889,-0.767539
1756802370494,0,WRIST,0.197090,0.192876,1.201141,1.227078,-2.437585,-0.764693
1756802370510,0,WRIST,0.196281,0.192354,1.200922,1.227103,-2.440594,-0.770963
1756802370526,0,WRIST,0.195524,0.192106,1.201220,1.352860,-2.570499,-0.343873
1756802370541,0,WRIST,0.194484,0.191225,1.200537,1.231055,-2.443545,-0.755525
1756802370557,0,WRIST,0.193562,0.191478,1.200594,1.227468,-2.440282,-0.768836
1756802370577,0,WRIST,0.192199,0.191029,1.200114,1.230152,-2.440277,-0.758776
1756802370594,0,WRIST,0.190916,0.190527,1.200090,1.230699,-2.444443,-0.763999
1756802370609,0,WRIST,0.189358,0.190007,1.199978,1.342531,-2.554611,-0.313001
1756802370626,0,WRIST,0.187834,0.189838,1.199702,1.338975,-2.553039,-0.314704
1756802370642,0,WRIST,0.186069,0.188942,1.199213,1.229450,-2.448429,-0.761805
1756802370658,0,WRIST,0.184076,0.188649,1.199240,1.227592,-2.449563,-0.757568
1756802370676,0,WRIST,0.181902,0.188106,1.198847,1.234967,-2.453829,-0.755508
1756802370694,0,WRIST,0.180123,0.188026,1.198692,1.224162,-2.449234,-0.763485
1756802370710,0,WRIST,0.177824,0.187335,1.198563,1.230861,-2.455559,-0.754574
1756802370726,0,WRIST,0.175218,0.187041,1.198561,1.330634,-2.553596,-0.310267
1756802370742,0,WRIST,0.172957,0.186724,1.198523,1.333048,-2.562530,-0.305379
1756802370758,0,WRIST,0.170606,0.185805,1.198050,1.224097,-2.455176,-0.756620
1756802370778,0,WRIST,0.168183,0.185344,1.197802,1.330297,-2.560874,-0.316276
1756802370796,0,WRIST,0.165521,0.184536,1.197443,1.223273,-2.457553,-0.756550
1756802370810,0,WRIST,0.163030,0.184415,1.197745,1.326837,-2.564862,-0.314551
1756802370827,0,WRIST,0.160366,0.183734,1.197261,1.337703,-2.586627,-0.339121
1756802370844,0,WRIST,0.157935,0.183416,1.197540,1.224538,-2.464472,-0.758224
1756802370859,0,WRIST,0.155483,0.182698,1.197056,1.222472,-2.465261,-0.754784
1756802370876,0,WRIST,0.152771,0.182582,1.197018,1.220993,-2.464548,-0.761014
1756802370894,0,WRIST,0.150351,0.181847,1.196872,1.221497,-2.470264,-0.755678
1756802370910,0,WRIST,0.147699,0.181149,1.196365,1.224200,-2.474040,-0.751589
1756802370926,0,WRIST,0.145150,0.181157,1.196514,1.223344,-2.471976,-0.755996
1756802370942,0,WRIST,0.142895,0.180553,1.196557,1.218825,-2.470533,-0.753365
1756802370958,0,WRIST,0.140657,0.180310,1.196394,1.223679,-2.475562,-0.754986
1756802370976,0,WRIST,0.137919,0.179817,1.196479,1.310386,-2.569211,-0.316015
1756802370994,0,WRIST,0.135696,0.179553,1.196347,1.308813,-2.574043,-0.310729
1756802371011,0,WRIST,0.133725,0.179331,1.196474,1.306863,-2.569100,-0.311777
1756802371026,0,WRIST,0.131243,0.178748,1.196141,1.220656,-2.482379,-0.748290
1756802371042,0,WRIST,0.128930,0.178945,1.196426,1.224533,-2.488183,-0.757762
1756802371058,0,WRIST,0.126709,0.178670,1.196276,1.218940,-2.485504,-0.752566
1756802371078,0,WRIST,0.124446,0.178057,1.196240,1.315286,-2.590879,-0.335493
1756802371094,0,WRIST,0.122007,0.177815,1.196033,1.218100,-2.491265,-0.770996
1756802371110,0,WRIST,0.119688,0.177746,1.196472,1.218422,-2.485968,-0.754141
1756802371126,0,WRIST,0.117428,0.177240,1.196052,1.220917,-2.494141,-0.751576
1756802371142,0,WRIST,0.115245,0.177011,1.195833,1.215135,-2.489495,-0.751135
1756802371158,0,WRIST,0.112876,0.176590,1.196072,1.286575,-2.576405,-0.321651
1756802371176,0,WRIST,0.110454,0.176320,1.195882,1.218571,-2.497530,-0.771524
1756802371194,0,WRIST,0.107712,0.176075,1.196036,1.210873,-2.485250,-0.748210
1756802371209,0,WRIST,0.105489,0.175357,1.195725,1.217537,-2.500726,-0.769762
1756802371226,0,WRIST,0.103159,0.175388,1.195714,1.216397,-2.503212,-0.768787
1756802371242,0,WRIST,0.100736,0.174986,1.195873,1.214419,-2.496690,-0.752691
1756802371257,0,WRIST,0.098405,0.175010,1.195850,1.215142,-2.500052,-0.749067
1756802371277,0,WRIST,0.095873,0.175054,1.196113,1.285153,-2.578978,-0.300426
1756802371295,0,WRIST,0.093810,0.175017,1.196006,1.210933,-2.501998,-0.742876
1756802371310,0,WRIST,0.091237,0.174580,1.196184,1.216935,-2.508419,-0.751993
1756802371326,0,WRIST,0.089311,0.174756,1.196360,1.209856,-2.510687,-0.783747
1756802371341,0,WRIST,0.087090,0.174442,1.196392,1.219249,-2.511813,-0.746590
1756802371358,0,WRIST,0.084553,0.174463,1.196327,1.211954,-2.513183,-0.768062
1756802371378,0,WRIST,0.082715,0.174081,1.196061,1.204419,-2.512417,-0.785652
1756802371395,0,WRIST,0.080527,0.174100,1.196285,1.264548,-2.587557,-0.309814
1756802371410,0,WRIST,0.078568,0.173916,1.196233,1.273630,-2.608201,-0.349228
1756802371425,0,WRIST,0.076388,0.174053,1.196378,1.208330,-2.514093,-0.739488
1756802371442,0,WRIST,0.074579,0.174011,1.196240,1.261481,-2.588220,-0.309397
1756802371458,0,WRIST,0.072510,0.173823,1.196166,1.256120,-2.576706,-0.334282
1756802371476,0,WRIST,0.070458,0.173884,1.195948,1.257598,-2.583559,-0.335384
1756802371493,0,WRIST,0.068116,0.173860,1.195818,1.257016,-2.583131,-0.336207
1756802371509,0,WRIST,0.066308,0.173808,1.195667,1.203293,-2.526324,-0.771458
1756802371526,0,WRIST,0.064353,0.173602,1.195289,1.261692,-2.591464,-0.313200
1756802371541,0,WRIST,0.062108,0.174020,1.195156,1.207488,-2.530850,-0.764652
1756802371559,0,WRIST,0.059888,0.173568,1.194554,1.247778,-2.582783,-0.337419
1756802371576,0,WRIST,0.057705,0.173805,1.194556,1.243038,-2.589901,-0.321839
1756802371594,0,WRIST,0.055797,0.174279,1.194803,1.242197,-2.580690,-0.368510
1756802371609,0,WRIST,0.053269,0.174498,1.194489,1.250068,-2.612247,-0.370290
1756802371626,0,WRIST,0.051212,0.174411,1.194308,1.238491,-2.577346,-0.343390
1756802371642,0,WRIST,0.049153,0.174845,1.194210,1.252550,-2.620348,-0.360655
1756802371657,0,WRIST,0.047246,0.175161,1.194076,1.235592,-2.585825,-0.341221
1756802371676,0,WRIST,0.045321,0.175266,1.193862,1.201829,-2.543655,-0.758456
1756802371694,0,WRIST,0.043525,0.175661,1.194009,1.211035,-2.552831,-0.752853
1756802371711,0,WRIST,0.042085,0.175846,1.193687,1.243832,-2.617373,-0.353924
1756802371726,0,WRIST,0.040421,0.176041,1.193620,1.241572,-2.615390,-0.362609
1756802371743,0,WRIST,0.039361,0.176276,1.193543,1.241863,-2.614044,-0.355611
1756802371758,0,WRIST,0.038094,0.175966,1.193452,1.232574,-2.596473,-0.319900
1756802371776,0,WRIST,0.037179,0.176357,1.193604,1.243641,-2.623500,-0.363150
1756802371794,0,WRIST,0.036451,0.176383,1.193623,1.202869,-2.559580,-0.711580
1756802371811,0,WRIST,0.035728,0.176662,1.193468,1.227116,-2.592356,-0.337627
1756802371826,0,WRIST,0.035144,0.176846,1.193718,1.195584,-2.537291,-0.727825
1756802371842,0,WRIST,0.034433,0.177223,1.193878,1.237101,-2.612339,-0.358652
1756802371859,0,WRIST,0.033956,0.177261,1.193901,1.240468,-2.607891,-0.318201
1756802371876,0,WRIST,0.033228,0.177286,1.193918,1.230745,-2.598385,-0.331288
1756802371895,0,WRIST,0.032875,0.177263,1.193574,1.225589,-2.600364,-0.326688
1756802371910,0,WRIST,0.032147,0.177288,1.193590,1.235429,-2.619758,-0.349372
1756802371927,0,WRIST,0.031634,0.177428,1.193543,1.229573,-2.593875,-0.329947
1756802371942,0,WRIST,0.031424,0.177564,1.193431,1.224814,-2.593835,-0.335004
1756802371957,0,WRIST,0.030848,0.177885,1.193252,1.229423,-2.604784,-0.359704
1756802371978,0,WRIST,0.030570,0.177555,1.192844,1.222389,-2.597441,-0.320871
1756802371994,0,WRIST,0.030581,0.178029,1.192883,1.236654,-2.604910,-0.311013
1756802372010,0,WRIST,0.030241,0.178011,1.192569,1.189878,-2.549166,-0.766717
1756802372026,0,WRIST,0.029852,0.177959,1.191930,1.223642,-2.594403,-0.339331
1756802372042,0,WRIST,0.029646,0.177971,1.191921,1.236284,-2.608683,-0.312622
1756802372058,0,WRIST,0.029520,0.177938,1.191320,1.231016,-2.600406,-0.355035
1756802372076,0,WRIST,0.029275,0.178178,1.191139,1.224681,-2.592678,-0.349302
1756802372094,0,WRIST,0.029077,0.178187,1.190834,1.226113,-2.606396,-0.312679
1756802372110,0,WRIST,0.028935,0.178028,1.190601,1.197962,-2.556546,-0.750129
1756802372126,0,WRIST,0.028930,0.178150,1.190499,1.220784,-2.601382,-0.326108
1756802372142,0,WRIST,0.028600,0.178129,1.189889,1.222030,-2.599481,-0.320769
1756802372158,0,WRIST,0.028207,0.177957,1.189650,1.232373,-2.621156,-0.361789
1756802372178,0,WRIST,0.028207,0.177957,1.189650,1.218204,-2.600488,-0.321128
1756802372194,0,WRIST,0.028211,0.178077,1.189253,1.220452,-2.603042,-0.319790
1756802372210,0,WRIST,0.027755,0.178076,1.189237,1.219598,-2.604761,-0.318844
1756802372227,0,WRIST,0.027485,0.178099,1.189266,1.217494,-2.590417,-0.338420
1756802372242,0,WRIST,0.027343,0.177939,1.189033,1.220737,-2.590469,-0.346384
1756802372258,0,WRIST,0.026887,0.177939,1.189018,1.222119,-2.599268,-0.320616
1756802372276,0,WRIST,0.026911,0.178419,1.189085,1.221954,-2.603609,-0.318975
1756802372295,0,WRIST,0.026700,0.178553,1.188973,1.234509,-2.610909,-0.311702
1756802372310,0,WRIST,0.026444,0.178926,1.189141,1.195238,-2.558794,-0.752404
1756802372326,0,WRIST,0.026444,0.178926,1.189141,1.192919,-2.555153,-0.753821
1756802372342,0,WRIST,0.026453,0.178923,1.188846,1.220361,-2.602128,-0.317096
1756802372358,0,WRIST,0.026453,0.178923,1.188846,1.224837,-2.600060,-0.365531
1756802372376,0,WRIST,0.025997,0.178922,1.188830,1.193497,-2.561023,-0.708941
1756802372394,0,WRIST,0.026203,0.178910,1.188839,1.220250,-2.596370,-0.332872
1756802372410,0,WRIST,0.026180,0.178563,1.188995,1.216838,-2.593579,-0.332241
1756802372426,0,WRIST,0.026430,0.178575,1.189001,1.219646,-2.591881,-0.326270
1756802372442,0,WRIST,0.026444,0.178926,1.189141,1.229526,-2.616433,-0.355910
1756802372458,0,WRIST,0.026586,0.179086,1.189374,1.223427,-2.601530,-0.327063
1756802372476,0,WRIST,0.026792,0.179074,1.189383,1.232949,-2.624434,-0.348143
1756802372493,0,WRIST,0.027184,0.179246,1.189622,1.219792,-2.599876,-0.316732
1756802372510,0,WRIST,0.027532,0.179395,1.189865,1.221905,-2.590685,-0.336360
1756802372527,0,WRIST,0.027911,0.179224,1.189610,1.220461,-2.587159,-0.343096
1756802372542,0,WRIST,0.028780,0.179362,1.189829,1.200827,-2.556527,-0.750161
1756802372557,0,WRIST,0.029125,0.179390,1.190469,1.223062,-2.594228,-0.323569
1756802372576,0,WRIST,0.029837,0.179016,1.190315,1.225040,-2.590645,-0.341734
1756802372594,0,WRIST,0.031020,0.178993,1.190315,1.229064,-2.595656,-0.334864
1756802372610,0,WRIST,0.031882,0.179007,1.190249,1.203857,-2.553662,-0.729018
1756802372627,0,WRIST,0.032946,0.178656,1.190437,1.225556,-2.593819,-0.343114
1756802372642,0,WRIST,0.034400,0.178606,1.190402,1.234403,-2.593576,-0.363506
1756802372658,0,WRIST,0.035845,0.178426,1.190437,1.231708,-2.589531,-0.333375
1756802372676,0,WRIST,0.037642,0.178049,1.189950,1.201404,-2.546361,-0.746799
1756802372693,0,WRIST,0.039428,0.177788,1.190007,1.234747,-2.587120,-0.340508
1756802372710,0,WRIST,0.041485,0.177765,1.190310,1.237194,-2.595523,-0.312930
1756802372726,0,WRIST,0.043390,0.177316,1.190391,1.239863,-2.585719,-0.330591
1756802372742,0,WRIST,0.045719,0.177257,1.190647,1.240191,-2.584428,-0.337987
1756802372757,0,WRIST,0.048244,0.177052,1.190977,1.206770,-2.539680,-0.752971
1756802372777,0,WRIST,0.051026,0.177109,1.191132,1.209679,-2.536749,-0.755608
1756802372794,0,WRIST,0.054111,0.176357,1.191052,1.253503,-2.592730,-0.360974
1756802372809,0,WRIST,0.057187,0.176590,1.192044,1.212960,-2.532984,-0.754253
1756802372826,0,WRIST,0.060441,0.176328,1.192312,1.257190,-2.580102,-0.368944
1756802372843,0,WRIST,0.064171,0.175998,1.193182,1.255231,-2.573186,-0.351151
1756802372857,0,WRIST,0.068035,0.175747,1.194066,1.219428,-2.525966,-0.731232
1756802372878,0,WRIST,0.072021,0.175414,1.194914,1.270291,-2.587575,-0.383214
1756802372894,0,WRIST,0.076031,0.175169,1.196066,1.284914,-2.589382,-0.364289
1756802372910,0,WRIST,0.080785,0.175241,1.196611,1.276431,-2.567982,-0.326058
1756802372926,0,WRIST,0.085164,0.175355,1.197788,1.231288,-2.517985,-0.732918
1756802372942,0,WRIST,0.089893,0.174797,1.198628,1.275055,-2.553337,-0.374386
1756802372957,0,WRIST,0.094659,0.174828,1.199417,1.231237,-2.507517,-0.741088
1756802372977,0,WRIST,0.099412,0.174849,1.199848,1.236841,-2.508091,-0.735063
1756802372994,0,WRIST,0.103926,0.174827,1.200294,1.235601,-2.505184,-0.740545
1756802373010,0,WRIST,0.108685,0.174940,1.200313,1.308871,-2.575402,-0.367062
1756802373026,0,WRIST,0.113451,0.175041,1.200613,1.296542,-2.548195,-0.338896
1756802373042,0,WRIST,0.117846,0.175432,1.200452,1.241480,-2.496693,-0.734858
1756802373058,0,WRIST,0.122409,0.175647,1.200333,1.242471,-2.496810,-0.735551
1756802373076,0,WRIST,0.126761,0.175789,1.199880,1.315770,-2.560946,-0.372365
1756802373094,0,WRIST,0.131097,0.176399,1.199962,1.239748,-2.486032,-0.737780
1756802373110,0,WRIST,0.135241,0.176542,1.199465,1.243601,-2.487271,-0.737425
1756802373126,0,WRIST,0.139334,0.177225,1.199446,1.320645,-2.553145,-0.374098
1756802373142,0,WRIST,0.143104,0.177526,1.198921,1.242940,-2.482558,-0.736441
1756802373158,0,WRIST,0.146827,0.178210,1.198548,1.240588,-2.477572,-0.734680
1756802373176,0,WRIST,0.150541,0.178766,1.198230,1.245466,-2.478916,-0.733379
1756802373194,0,WRIST,0.153964,0.179051,1.197686,1.249307,-2.478483,-0.743183
1756802373209,0,WRIST,0.157317,0.179894,1.197286,1.247746,-2.479411,-0.731994
1756802373226,0,WRIST,0.160584,0.180409,1.196967,1.248830,-2.472386,-0.735549
1756802373241,0,WRIST,0.163733,0.180635,1.196572,1.245567,-2.468623,-0.737105
1756802373258,0,WRIST,0.166527,0.181389,1.196230,1.250974,-2.470518,-0.733979
1756802373277,0,WRIST,0.169245,0.181953,1.195651,1.248621,-2.471557,-0.737234
1756802373293,0,WRIST,0.171845,0.182505,1.195480,1.249521,-2.468571,-0.739655
1756802373310,0,WRIST,0.174629,0.183129,1.195182,1.248614,-2.465772,-0.737433
1756802373327,0,WRIST,0.177287,0.183891,1.195256,1.331068,-2.532950,-0.348824
1756802373342,0,WRIST,0.179878,0.184314,1.195060,1.246771,-2.459743,-0.737552
1756802373357,0,WRIST,0.182273,0.184882,1.194858,1.244904,-2.458057,-0.738859
1756802373376,0,WRIST,0.184749,0.185268,1.194853,1.340083,-2.534148,-0.346997
1756802373394,0,WRIST,0.187135,0.185714,1.194708,1.334164,-2.521150,-0.352304
1756802373410,0,WRIST,0.189180,0.186219,1.194929,1.248275,-2.450506,-0.744133
1756802373426,0,WRIST,0.191618,0.186765,1.195100,1.247301,-2.446594,-0.731054
1756802373442,0,WRIST,0.193861,0.187077,1.195051,1.252583,-2.450616,-0.741268
1756802373458,0,WRIST,0.196078,0.187706,1.195456,1.248869,-2.447415,-0.741662
1756802373477,0,WRIST,0.198217,0.188102,1.195542,1.255480,-2.452059,-0.733208
1756802373493,0,WRIST,0.200202,0.188121,1.195667,1.253275,-2.448946,-0.734809
1756802373510,0,WRIST,0.201961,0.188884,1.196198,1.256114,-2.452159,-0.738092
1756802373527,0,WRIST,0.204117,0.189171,1.196653,1.355202,-2.539179,-0.377749
