timestamp,arm2_px,arm2_py,arm2_pz,arm2_qw,arm2_qx,arm2_qy,arm2_qz,arm2_gripper
1760941180564,-0.178995,0.155907,1.133749,0.770028,0.111214,0.58602,-0.226424,1
1760941180580,-0.179208,0.155094,1.133727,0.771467,0.10143,0.585137,-0.228399,1
1760941180596,-0.179628,0.155003,1.134124,0.769984,0.104273,0.587305,-0.22655,1
1760941180612,-0.179865,0.154289,1.133986,0.767825,0.112624,0.590126,-0.222512,1
1760941180628,-0.180077,0.154239,1.134106,0.76711,0.108117,0.5914,-0.223829,1
1760941180648,-0.180171,0.153874,1.134249,0.763357,0.107316,0.59281,-0.233122,1
1760941180664,-0.180266,0.153608,1.133961,0.768112,0.11081,0.589732,-0.223476,1
1760941180682,-0.180474,0.153567,1.134237,0.767367,0.112324,0.591175,-0.221457,1
1760941180696,-0.180711,0.153616,1.134242,0.766502,0.096049,0.590402,-0.233829,1
1760941180712,-0.180686,0.153516,1.134357,0.766496,0.105159,0.592046,-0.225626,1
1760941180728,-0.180739,0.15356,1.134642,0.766492,0.105548,0.591276,-0.227468,1
1760941180749,-0.180739,0.15356,1.134642,0.765122,0.106623,0.593068,-0.226917,1
1760941180764,-0.181019,0.153435,1.134508,0.778882,0.095261,0.582598,-0.211774,1
1760941180780,-0.180533,0.153616,1.134677,0.768158,0.100302,0.591215,-0.224362,1
1760941180797,-0.180533,0.153616,1.134677,0.775185,0.106969,0.585863,-0.210738,1
1760941180812,-0.180533,0.153616,1.134677,0.771405,0.10491,0.588296,-0.218716,1
1760941180828,-0.180718,0.153757,1.134832,0.776747,0.09516,0.584975,-0.213105,1
1760941180848,-0.180718,0.153757,1.134832,0.778253,0.093805,0.582298,-0.215527,1
1760941180865,-0.180718,0.153757,1.134832,0.763556,0.103661,0.592698,-0.234405,1
1760941180880,-0.180624,0.154024,1.135121,0.772952,0.106702,0.586832,-0.216304,1
1760941180896,-0.18069,0.154431,1.135249,0.766366,0.109184,0.591642,-0.225215,1
1760941180912,-0.18069,0.154431,1.135249,0.76796,0.119011,0.590026,-0.218959,1
1760941180928,-0.18069,0.154431,1.135249,0.767945,0.110932,0.590269,-0.222569,1
1760941180948,-0.180483,0.154487,1.135285,0.770917,0.112824,0.587512,-0.218604,1
1760941180965,-0.180458,0.154387,1.1354,0.769001,0.112762,0.590019,-0.21863,1
1760941180980,-0.180458,0.154387,1.1354,0.77204,0.109439,0.587137,-0.217365,1
1760941180996,-0.180384,0.154539,1.135306,0.779686,0.108226,0.581613,-0.205193,1
1760941181012,-0.180384,0.154539,1.135306,0.77681,0.108676,0.584735,-0.20698,1
1760941181029,-0.179883,0.155275,1.135353,0.776915,0.112232,0.583269,-0.208816,1
1760941181048,-0.179676,0.15533,1.135389,0.778108,0.11161,0.581074,-0.210818,1
1760941181064,-0.179416,0.155338,1.135139,0.777292,0.104235,0.581351,-0.216757,1
1760941181081,-0.17895,0.155401,1.134925,0.781263,0.106169,0.578165,-0.209958,1
