timestamp,landmark_index,landmark_name,x,y,z,rx,ry,rz
1758164042199,0,WRIST,0.284025,0.141800,1.316657,-1.220994,2.748522,-0.656564
1758164042214,0,WRIST,0.284645,0.140910,1.313765,-1.220090,2.745079,-0.616433
1758164042232,0,WRIST,0.284654,0.139774,1.310262,1.233409,-2.865016,0.326786
1758164042248,0,WRIST,0.284312,0.138463,1.306851,1.233497,-2.838726,0.365077
1758164042262,0,WRIST,0.284362,0.138256,1.304036,-1.218227,2.739672,-0.616805
1758164042278,0,WRIST,0.284067,0.137132,1.300633,-1.214172,2.740692,-0.609382
1758164042299,0,WRIST,0.284119,0.136376,1.297329,-1.215048,2.740067,-0.602234
1758164042317,0,WRIST,0.284077,0.135301,1.293813,-1.216919,2.749307,-0.636478
1758164042331,0,WRIST,0.284191,0.134728,1.290817,-1.215939,2.734423,-0.599884
1758164042346,0,WRIST,0.284077,0.133750,1.287462,1.223050,-2.845481,0.338097
1758164042363,0,WRIST,0.284082,0.132865,1.283972,-1.211553,2.759319,-0.562811
1758164042378,0,WRIST,0.283719,0.132507,1.281407,-1.216157,2.741106,-0.596791
1758164042398,0,WRIST,0.283515,0.131120,1.277816,1.220928,-2.838524,0.335581
1758164042414,0,WRIST,0.283375,0.130475,1.274222,-1.216344,2.741543,-0.597018
1758164042431,0,WRIST,0.282877,0.129406,1.270928,1.222104,-2.842931,0.344480
1758164042446,0,WRIST,0.282742,0.128768,1.267368,-1.213489,2.743448,-0.625499
1758164042462,0,WRIST,0.282955,0.127518,1.264162,-1.211877,2.736033,-0.582838
1758164042477,0,WRIST,0.282928,0.127298,1.261195,-1.222072,2.747400,-0.613324
1758164042499,0,WRIST,0.282571,0.126456,1.258248,1.222679,-2.831023,0.339532
1758164042514,0,WRIST,0.282163,0.126151,1.255676,-1.219807,2.747710,-0.612426
1758164042530,0,WRIST,0.281678,0.125106,1.252471,-1.212860,2.730219,-0.593827
1758164042546,0,WRIST,0.281617,0.124947,1.249826,0.103152,-2.910165,0.851241
1758164042565,0,WRIST,0.281215,0.124646,1.247282,-1.216840,2.742816,-0.615374
1758164042578,0,WRIST,0.280578,0.123811,1.244719,-1.217578,2.747259,-0.610191
1758164042601,0,WRIST,0.280270,0.123851,1.242696,-1.212200,2.740455,-0.621167
1758164042614,0,WRIST,0.279439,0.124187,1.240691,-1.211426,2.736660,-0.584723
1758164042631,0,WRIST,0.278796,0.123583,1.238415,1.228456,-2.823838,0.397051
1758164042648,0,WRIST,0.278633,0.123539,1.236398,-1.210490,2.729774,-0.581247
1758164042663,0,WRIST,0.277874,0.123571,1.234878,-1.212450,2.742502,-0.610900
1758164042678,0,WRIST,0.277208,0.123683,1.233317,-1.216089,2.754962,-0.593315
1758164042700,0,WRIST,0.276824,0.123706,1.231400,-1.209718,2.745709,-0.606803
1758164042714,0,WRIST,0.276732,0.123658,1.230061,-1.208907,2.743852,-0.614822
1758164042731,0,WRIST,0.275860,0.123480,1.228553,1.213846,-2.828680,0.353454
1758164042746,0,WRIST,0.275708,0.123755,1.227130,-1.208899,2.743152,-0.609837
1758164042762,0,WRIST,0.275304,0.123703,1.225568,-1.212474,2.751964,-0.600651
1758164042778,0,WRIST,0.274941,0.124041,1.224510,-1.213272,2.756684,-0.584755
1758164042803,0,WRIST,0.274726,0.124106,1.223481,-1.201599,2.731279,-0.569102
1758164042814,0,WRIST,0.274424,0.124375,1.222498,-1.205693,2.726468,-0.584224
1758164042832,0,WRIST,0.273971,0.124356,1.221124,-1.214611,2.744825,-0.601964
1758164042846,0,WRIST,0.273997,0.124208,1.220256,-1.214540,2.745942,-0.596083
1758164042863,0,WRIST,0.274003,0.124261,1.219268,-1.206458,2.730517,-0.574959
1758164042878,0,WRIST,0.273603,0.124719,1.212137,-1.207143,2.746135,-0.607893
1758164042898,0,WRIST,0.273519,0.124611,1.218183,-1.209180,2.749472,-0.591304
1758164042916,0,WRIST,0.273525,0.124664,1.217197,-1.212544,2.748852,-0.600207
1758164042931,0,WRIST,0.273522,0.124543,1.210293,-1.208212,2.746252,-0.611571
1758164042947,0,WRIST,0.273863,0.125056,1.216271,-1.202067,2.730927,-0.573846
1758164042963,0,WRIST,0.273343,0.124895,1.215876,-1.207577,2.753884,-0.581071
1758164042978,0,WRIST,0.273478,0.125317,1.215560,-1.206983,2.745217,-0.606707
1758164042999,0,WRIST,0.273570,0.125673,1.215875,-1.214050,2.749556,-0.594577
1758164043014,0,WRIST,0.273258,0.125669,1.215648,-1.213346,2.750664,-0.594509
1758164043031,0,WRIST,0.273083,0.126011,1.215983,-1.192101,2.705463,-0.601327
1758164043046,0,WRIST,0.273086,0.126329,1.216548,-1.215239,2.750897,-0.594833
1758164043064,0,WRIST,0.273122,0.126982,1.217214,-1.207440,2.745653,-0.608186
1758164043080,0,WRIST,0.273182,0.127465,1.218021,-1.212959,2.755347,-0.590719
1758164043099,0,WRIST,0.273057,0.127579,1.218319,-1.213645,2.747792,-0.605744
1758164043115,0,WRIST,0.273074,0.127897,1.219157,-1.212092,2.748726,-0.595089
1758164043131,0,WRIST,0.272847,0.128663,1.220830,-1.214091,2.749165,-0.596643
1758164043146,0,WRIST,0.273040,0.129102,1.221929,1.216474,-2.802809,0.402262
1758164043164,0,WRIST,0.272733,0.129344,1.223157,1.221343,-2.816677,0.420693
1758164043179,0,WRIST,0.272756,0.130153,1.224980,-1.213458,2.748476,-0.603662
1758164043200,0,WRIST,0.272927,0.130224,1.226237,-1.212333,2.753626,-0.593505
1758164043214,0,WRIST,0.272890,0.130649,1.227860,-1.216916,2.753797,-0.595349
1758164043230,0,WRIST,0.272837,0.131255,1.229814,-1.217188,2.761495,-0.597239
1758164043246,0,WRIST,0.273103,0.131858,1.231814,-1.209796,2.745083,-0.612245
1758164043262,0,WRIST,0.272804,0.132599,1.234053,-1.205994,2.729433,-0.581491
1758164043279,0,WRIST,0.272559,0.133039,1.235935,1.220491,-2.813822,0.402344
1758164043299,0,WRIST,0.272815,0.133950,1.237872,-1.211752,2.745816,-0.602542
1758164043314,0,WRIST,0.272927,0.134335,1.240095,-1.217036,2.760817,-0.586961
1758164043330,0,WRIST,0.273198,0.135251,1.242326,-1.217193,2.749767,-0.608291
1758164043348,0,WRIST,0.273552,0.135983,1.244627,-1.215034,2.754737,-0.602232
1758164043362,0,WRIST,0.273563,0.137025,1.247915,1.220548,-2.833393,0.360586
1758164043378,0,WRIST,0.273656,0.138364,1.250661,-1.216602,2.762475,-0.604117
1758164043399,0,WRIST,0.274191,0.139152,1.253703,-1.218227,2.756091,-0.611302
1758164043414,0,WRIST,0.274143,0.140244,1.256943,-1.209357,2.733919,-0.579766
1758164043430,0,WRIST,0.274627,0.141645,1.260399,-1.219073,2.746949,-0.621510
1758164043446,0,WRIST,0.274407,0.142958,1.264002,-1.221209,2.758246,-0.611848
1758164043462,0,WRIST,0.274896,0.144374,1.267497,-1.223207,2.770860,-0.603427
1758164043478,0,WRIST,0.274910,0.146005,1.271391,-1.219627,2.755813,-0.618702
1758164043499,0,WRIST,0.275136,0.147792,1.275096,1.219662,-2.841360,0.358375
1758164043514,0,WRIST,0.274929,0.149454,1.279000,-1.221601,2.755816,-0.639359
1758164043531,0,WRIST,0.275011,0.151864,1.282942,-1.207552,2.729088,-0.605961
1758164043546,0,WRIST,0.275069,0.153900,1.287061,-1.220189,2.756710,-0.632625
1758164043564,0,WRIST,0.274922,0.156029,1.290798,-1.213725,2.739143,-0.605879
1758164043579,0,WRIST,0.275324,0.158271,1.294590,-1.199179,2.753662,-0.560939
1758164043599,0,WRIST,0.275596,0.160525,1.298293,-1.213283,2.742052,-0.605474
1758164043614,0,WRIST,0.275759,0.162503,1.301584,-1.217656,2.861927,-0.320510
1758164043632,0,WRIST,0.276024,0.164777,1.305020,-1.217644,2.759118,-0.635745
1758164043647,0,WRIST,0.276554,0.166885,1.308453,1.218093,-2.852201,0.347149
1758164043663,0,WRIST,0.276940,0.169049,1.311583,-1.226238,2.853513,-0.347607
1758164043678,0,WRIST,0.277738,0.170991,1.314416,-1.223516,2.847410,-0.342210
1758164043699,0,WRIST,0.278290,0.172997,1.317037,1.217261,-2.847843,0.351608
1758164043714,0,WRIST,0.279093,0.174929,1.319473,-1.217140,2.754512,-0.652266
1758164043730,0,WRIST,0.279887,0.176890,1.322023,-1.212090,2.744232,-0.611720
1758164043746,0,WRIST,0.281005,0.178667,1.324369,1.229221,-2.862839,0.353991
1758164043763,0,WRIST,0.282277,0.180636,1.326400,-1.221661,2.867945,-0.310133
1758164043778,0,WRIST,0.283336,0.181868,1.328117,1.220278,-2.845612,0.343691
1758164043799,0,WRIST,0.284960,0.183149,1.329755,-1.228077,2.747250,-0.663065
1758164043814,0,WRIST,0.286073,0.184575,1.331457,1.226181,-2.856776,0.339600
1758164043832,0,WRIST,0.287752,0.185719,1.333167,-1.224144,2.744762,-0.616135
1758164043847,0,WRIST,0.289435,0.186866,1.334881,-1.221285,2.732886,-0.624341
1758164043863,0,WRIST,0.290671,0.187868,1.335915,1.227007,-2.846142,0.336225
1758164043878,0,WRIST,0.292059,0.189122,1.337605,-1.230500,2.865840,-0.304867
1758164043898,0,WRIST,0.293694,0.189873,1.338847,1.235360,-2.870410,0.313619
1758164043914,0,WRIST,0.295134,0.190657,1.339845,-1.225341,2.732150,-0.629012
1758164043930,0,WRIST,0.296220,0.191917,1.341599,-1.231726,2.872332,-0.294354
1758164043946,0,WRIST,0.297264,0.192781,1.342332,-1.230850,2.748787,-0.659134
1758164043962,0,WRIST,0.298195,0.193263,1.343654,-1.229824,2.749943,-0.656288
1758164043978,0,WRIST,0.298720,0.193380,1.344449,-1.241224,2.860299,-0.331116
1758164044000,0,WRIST,0.299718,0.194058,1.345208,-1.230749,2.729550,-0.633234
1758164044014,0,WRIST,0.299954,0.194615,1.345368,-1.226661,2.728491,-0.630864
1758164044032,0,WRIST,0.300455,0.195159,1.346210,1.234305,-2.853460,0.335161
1758164044046,0,WRIST,0.300455,0.195159,1.346210,-1.244042,2.762164,-0.664169
1758164044062,0,WRIST,0.300222,0.195172,1.346168,-1.239818,2.757555,-0.671474
1758164044078,0,WRIST,0.300455,0.195159,1.346210,1.232934,-2.872167,0.302605
1758164044099,0,WRIST,0.300222,0.195172,1.346168,-1.234355,2.870129,-0.303340
1758164044115,0,WRIST,0.300222,0.195172,1.346168,-1.234815,2.862216,-0.310237
1758164044131,0,WRIST,0.299783,0.195598,1.346583,1.231111,-2.838126,0.332161
1758164044146,0,WRIST,0.299783,0.195598,1.346583,-1.230680,2.870600,-0.306638
1758164044162,0,WRIST,0.299783,0.195598,1.346583,1.227778,-2.847357,0.343054
1758164044178,0,WRIST,0.300039,0.195934,1.346872,-1.233357,2.860458,-0.311973
1758164044199,0,WRIST,0.300039,0.195934,1.346872,-1.230060,2.740098,-0.636713
1758164044214,0,WRIST,0.299812,0.195986,1.347277,1.242583,-2.837163,0.374568
1758164044230,0,WRIST,0.299605,0.195838,1.346965,-1.233247,2.862329,-0.305273
1758164044246,0,WRIST,0.299598,0.196044,1.347139,-1.233037,2.752092,-0.666177
1758164044262,0,WRIST,0.299435,0.196261,1.347413,1.235052,-2.857820,0.342739
1758164044278,0,WRIST,0.299435,0.196261,1.347413,1.236818,-2.859837,0.344920
1758164044299,0,WRIST,0.298804,0.195727,1.347747,-1.238935,2.761409,-0.666715
1758164044315,0,WRIST,0.298823,0.195506,1.347876,1.236194,-2.864087,0.335781
1758164044330,0,WRIST,0.298617,0.195358,1.347563,1.235285,-2.858417,0.348268
1758164044346,0,WRIST,0.298072,0.195368,1.347576,1.230158,-2.847996,0.331692
1758164044364,0,WRIST,0.297121,0.195091,1.347847,-1.234055,2.861803,-0.311498
1758164044378,0,WRIST,0.296866,0.194754,1.347557,1.237665,-2.859221,0.344156
1758164044399,0,WRIST,0.296116,0.194615,1.347256,-1.239643,2.848861,-0.334362
1758164044414,0,WRIST,0.294861,0.193576,1.347048,1.241888,-2.864149,0.346804
1758164044431,0,WRIST,0.294344,0.193426,1.346789,-1.230224,2.751380,-0.604927
1758164044446,0,WRIST,0.293093,0.192956,1.346699,-1.241569,2.768217,-0.655294
1758164044463,0,WRIST,0.291887,0.192333,1.345794,-1.231057,2.868263,-0.294796
1758164044479,0,WRIST,0.290683,0.191716,1.345769,-1.235371,2.836635,-0.331970
1758164044498,0,WRIST,0.288725,0.190930,1.345404,1.240590,-2.865006,0.348745
1758164044515,0,WRIST,0.286759,0.190161,1.344736,-1.238651,2.860341,-0.342928
1758164044530,0,WRIST,0.284170,0.189689,1.344257,-1.234241,2.852379,-0.343244
1758164044546,0,WRIST,0.281502,0.188941,1.344095,-1.227179,2.853843,-0.303742
1758164044562,0,WRIST,0.278055,0.187922,1.343248,1.235538,-2.866840,0.347761
1758164044579,0,WRIST,0.274793,0.187534,1.343195,-1.227567,2.756283,-0.614828
1758164044598,0,WRIST,0.271155,0.186695,1.341931,1.240301,-2.853107,0.377650
1758164044614,0,WRIST,0.267318,0.185916,1.341719,-1.229389,2.854356,-0.362325
1758164044630,0,WRIST,0.263107,0.185207,1.340674,-1.224749,2.848628,-0.353017
1758164044647,0,WRIST,0.258280,0.183921,1.339498,-1.239077,2.846331,-0.414573
1758164044662,0,WRIST,0.253089,0.183050,1.338602,-1.220805,2.847158,-0.361822
1758164044678,0,WRIST,0.248160,0.182173,1.337197,1.225245,-2.870317,0.357380
1758164044700,0,WRIST,0.242983,0.181280,1.336263,-1.215149,2.837524,-0.366552
1758164044714,0,WRIST,0.237808,0.180006,1.334636,-1.205966,2.837861,-0.324506
1758164044731,0,WRIST,0.231964,0.179752,1.333758,-1.209895,2.769319,-0.605518
1758164044746,0,WRIST,0.226807,0.178822,1.332762,-1.199422,2.842559,-0.316448
1758164044762,0,WRIST,0.220968,0.178526,1.331505,-1.206350,2.771819,-0.595331
1758164044778,0,WRIST,0.214929,0.178013,1.330625,-1.201213,2.763582,-0.596340
1758164044797,0,WRIST,0.209034,0.178043,1.329986,-1.199615,2.763571,-0.594701
1758164044819,0,WRIST,0.202777,0.177172,1.328458,-1.205076,2.855348,-0.370552
1758164044830,0,WRIST,0.196986,0.176607,1.327537,-1.188937,2.755072,-0.612619
1758164044846,0,WRIST,0.190998,0.176427,1.326395,-1.202180,2.862353,-0.376881
1758164044862,0,WRIST,0.185920,0.176540,1.325894,-1.179841,2.835946,-0.320727
1758164044878,0,WRIST,0.180128,0.176129,1.324770,-1.186537,2.811951,-0.625968
1758164044902,0,WRIST,0.174887,0.176782,1.324290,-1.174529,2.840116,-0.322210
1758164044914,0,WRIST,0.169868,0.176685,1.323109,-1.173327,2.836426,-0.333764
1758164044930,0,WRIST,0.164497,0.176743,1.322557,1.192207,-2.859344,0.521418
1758164044946,0,WRIST,0.159433,0.176780,1.321944,-1.173973,2.812249,-0.633881
1758164044962,0,WRIST,0.155347,0.177343,1.321453,-1.173072,2.808590,-0.642860
1758164044979,0,WRIST,0.151138,0.177325,1.320600,-1.172819,2.812024,-0.643469
1758164044999,0,WRIST,0.148275,0.177827,1.320081,-0.057573,2.772008,-0.485779
1758164045014,0,WRIST,0.145424,0.178696,1.319689,-0.056383,2.764915,-0.485480
1758164045030,0,WRIST,0.142934,0.179146,1.319250,-0.061315,2.757375,-0.498181
1758164045046,0,WRIST,0.140252,0.178841,1.319054,-1.164912,2.808400,-0.632271
1758164045063,0,WRIST,0.138452,0.178944,1.318550,-1.164468,2.808476,-0.655846
1758164045078,0,WRIST,0.137003,0.178973,1.318491,-1.172153,2.839944,-0.540058
1758164045098,0,WRIST,0.136381,0.179184,1.317970,-1.162025,2.804877,-0.657057
1758164045114,0,WRIST,0.136069,0.178819,1.317871,-1.162669,2.804289,-0.644367
1758164045130,0,WRIST,0.136111,0.179024,1.317845,-1.163520,2.808850,-0.650282
1758164045146,0,WRIST,0.136912,0.179920,1.318389,-0.055457,2.773876,-0.484411
1758164045163,0,WRIST,0.137820,0.179517,1.318300,-1.164990,2.806964,-0.644072
1758164045178,0,WRIST,0.139008,0.179701,1.318368,-1.167143,2.801619,-0.638346
1758164045199,0,WRIST,0.140549,0.179458,1.318933,-1.185990,2.855233,-0.544011
1758164045215,0,WRIST,0.142549,0.179186,1.319228,-1.168528,2.782499,-0.667367
1758164045231,0,WRIST,0.144498,0.179110,1.319706,-1.173057,2.808053,-0.551412
1758164045246,0,WRIST,0.146958,0.178828,1.320302,-1.171623,2.845679,-0.319962
1758164045263,0,WRIST,0.149695,0.179461,1.321211,-2.005728,2.010898,-0.469877
1758164045278,0,WRIST,0.152457,0.178780,1.321299,-1.175170,2.800715,-0.650367
1758164045299,0,WRIST,0.155440,0.178460,1.321697,-1.176012,2.797938,-0.642513
1758164045314,0,WRIST,0.158649,0.177952,1.321636,-1.182542,2.773905,-0.616936
1758164045330,0,WRIST,0.161887,0.177419,1.322325,-1.179650,2.799545,-0.640521
1758164045346,0,WRIST,0.164917,0.177504,1.322424,-1.176352,2.784510,-0.542033
1758164045362,0,WRIST,0.168611,0.177133,1.322636,-1.186497,2.846397,-0.327386
1758164045378,0,WRIST,0.171578,0.176986,1.322870,-1.183863,2.792624,-0.654876
1758164045399,0,WRIST,0.174888,0.176646,1.323050,-1.185730,2.851699,-0.310553
1758164045414,0,WRIST,0.178119,0.176664,1.323572,-1.194037,2.803926,-0.638391
1758164045430,0,WRIST,0.181368,0.176664,1.323581,-1.189492,2.851130,-0.315242
1758164045446,0,WRIST,0.184803,0.176467,1.323757,-1.199242,2.844760,-0.356056
1758164045463,0,WRIST,0.187542,0.175939,1.323641,-1.201074,2.860932,-0.360770
1758164045478,0,WRIST,0.191082,0.175928,1.324087,-1.200774,2.841579,-0.363426
1758164045500,0,WRIST,0.193885,0.175965,1.324070,-1.199464,2.764164,-0.659857
1758164045514,0,WRIST,0.197121,0.175947,1.324541,-1.197099,2.752518,-0.628009
1758164045530,0,WRIST,0.199924,0.175975,1.324509,-1.205716,2.846585,-0.352400
1758164045549,0,WRIST,0.202888,0.175749,1.324944,-1.198587,2.844248,-0.320128
1758164045564,0,WRIST,0.205657,0.175404,1.325165,-1.208111,2.854712,-0.356083
1758164045579,0,WRIST,0.207898,0.175021,1.325257,-1.204138,2.758440,-0.612401
1758164045598,0,WRIST,0.210694,0.175395,1.325862,-1.214426,2.809659,-0.629172
1758164045615,0,WRIST,0.213447,0.174623,1.325804,1.217488,-2.874345,0.348209
1758164045630,0,WRIST,0.216056,0.174838,1.326072,-1.214310,2.859192,-0.350727
1758164045647,0,WRIST,0.218526,0.174438,1.326187,-1.213693,2.854227,-0.354087
1758164045662,0,WRIST,0.221326,0.174796,1.326766,-1.216706,2.855652,-0.350150
1758164045678,0,WRIST,0.223893,0.174808,1.327043,-1.207637,2.752017,-0.621766
1758164045699,0,WRIST,0.226742,0.174990,1.326923,-1.209965,2.752448,-0.627512
1758164045714,0,WRIST,0.229711,0.174721,1.327286,-1.219735,2.862360,-0.337533
1758164045731,0,WRIST,0.232508,0.174693,1.326851,-1.220407,2.861285,-0.348740
1758164045746,0,WRIST,0.235543,0.175029,1.327443,-1.216545,2.767701,-0.618418
1758164045762,0,WRIST,0.238347,0.175000,1.327319,-1.224236,2.870875,-0.346835
1758164045778,0,WRIST,0.241344,0.175116,1.327504,-1.224006,2.864281,-0.354151
1758164045799,0,WRIST,0.244562,0.175212,1.327399,1.222880,-2.860891,0.342831
1758164045814,0,WRIST,0.247605,0.175508,1.327543,1.224274,-2.863684,0.337647
1758164045831,0,WRIST,0.251162,0.175971,1.327513,-1.214091,2.743920,-0.617465
1758164045846,0,WRIST,0.254206,0.176255,1.327639,-1.230295,2.868993,-0.348654
1758164045862,0,WRIST,0.257743,0.176337,1.327775,-1.220744,2.860666,-0.314088
1758164045880,0,WRIST,0.261006,0.176593,1.327600,-1.221206,2.858459,-0.306855
1758164045899,0,WRIST,0.264739,0.176809,1.328027,-1.226663,2.869234,-0.300176
1758164045914,0,WRIST,0.268116,0.177442,1.327883,-1.225763,2.863197,-0.304724
1758164045930,0,WRIST,0.271393,0.177688,1.328006,1.231058,-2.854153,0.327809
1758164045947,0,WRIST,0.274576,0.177885,1.328084,-1.226680,2.739180,-0.621493
1758164045962,0,WRIST,0.278000,0.178945,1.328518,1.236647,-2.862954,0.330714
1758164045978,0,WRIST,0.281500,0.179689,1.328736,-1.227124,2.732682,-0.635458
1758164045999,0,WRIST,0.284781,0.179911,1.328824,-1.241178,2.861094,-0.316406
1758164046016,0,WRIST,0.288136,0.180700,1.329321,1.234120,-2.852575,0.331868
1758164046030,0,WRIST,0.291600,0.181272,1.329568,1.232868,-2.869499,0.292321
1758164046046,0,WRIST,0.294516,0.182105,1.330102,-1.234682,2.738861,-0.626208
1758164046063,0,WRIST,0.297528,0.182497,1.330485,1.234096,-2.848877,0.328953
